TIMESTAMP_1,_Ta_1_1_1,RH_1_1_1,Rg_1_1_1,Lwin_1_1_1,Lwout_1_1_1,Swin_1_1_1,Swout_1_1_1,PPFD_1_1_1,P_1_1_1,P_rain_1_1_1
yyyy-mm-dd HHMM,C,%,W+1m-2,W+1m-2,W+1m-2,W+1m-2,W+1m-2,umol+1m-2s-1,mm,mm
2015-10-06 0600,1.165833,90.01667,3.674072,258.1571,315.4496,3.674072,0.8580415,0.5862445,0,0
2015-10-06 0630,0.81,89.65416,4.255088,243.8762,312.3152,4.255088,0.9977403,0.5592939,0,0
2015-10-06 0700,0.5841666,91.10583,1.562085,260.3336,312.5659,1.562085,1.331558,3.540453,0,0
2015-10-06 0730,0.5883333,91.07333,9.617988,254.2208,313.1056,9.617988,2.839838,26.72247,0,0
2015-10-06 0800,0.7183333,90.8125,67.83345,244.7002,314.058,67.83345,12.40146,113.9038,0,0
2015-10-06 0830,1.644167,88.56583,127.4848,274.5858,321.0878,127.4848,20.61206,212.6637,0,0
2015-10-06 0900,2.468333,83.82999,174.8671,285.616,327.8054,174.8671,28.08706,306.7494,0,0
2015-10-06 0930,2.841667,80.77833,168.9696,258.0333,328.8241,168.9696,26.55842,322.4934,0,0
2015-10-06 1000,3.128333,78.8025,195.6462,296.8473,335.7001,195.6462,29.82156,334.8427,0,0
2015-10-06 1030,3.758333,73.31166,211.5641,300.9478,341.2188,211.5641,32.55276,357.6698,0,0
2015-10-06 1100,4.0275,71.66666,262.1433,304.0119,346.9081,262.1433,40.22267,440.2437,0,0
2015-10-06 1130,4.4475,67.71833,298.3754,300.3698,351.9625,298.3754,46.82701,503.1425,0,0
2015-10-06 1200,4.828333,58.57666,287.877,304.3808,352.663,287.877,45.2319,492.5292,0,0
2015-10-06 1230,5.2975,54.3175,386.8939,288.0362,358.0782,386.8939,61.19263,672.5281,0,0
2015-10-06 1300,5.174166,54.3975,202.0083,309.9813,351.4169,202.0083,31.28678,347.0999,0,0
2015-10-06 1330,5.199999,56.25666,262.392,297.8987,352.3973,262.392,40.7574,448.5006,0,0
2015-10-06 1400,4.490833,66.96166,94.41298,318.3672,343.601,94.41298,14.54503,170.6614,0,0
2015-10-06 1430,3.093333,81.64833,159.5523,317.3747,341.0666,159.5523,24.02802,267.2776,0,0
2015-10-06 1500,4.448333,73.77166,325.3358,300.0516,351.5809,325.3358,55.73195,558.9948,0,0
2015-10-06 1530,2.228333,83.85,103.3696,295.6133,330.1659,103.3696,15.98077,185.2215,0.2,0.2
2015-10-06 1600,4.166667,75.78083,212.1119,310.7866,345.7578,212.1119,36.0625,345.8469,0.1,0.1
2015-10-06 1630,3.429167,76.81917,34.10785,320.5433,334.5467,34.10785,5.932192,62.59613,0,0
2015-10-06 1700,2.236666,87.04417,94.31977,288.29,328.7053,94.31977,16.85819,162.2766,0.1,0.1
2015-10-06 1730,2.55,85.77333,65.58932,287.0883,326.0328,65.58932,11.09166,119.487,0,0
2015-10-06 1800,1.990833,84.925,11.25252,285.9247,320.0057,11.25252,2.598742,34.15407,0,0
2015-10-06 1830,1.380833,87.21999,0.4467716,279.2178,315.507,0.4467716,1.738589,8.169703,0,0
2015-10-06 1900,0.9058333,88.78584,2.823573,288.9224,314.514,2.823573,1.235878,0.8033849,0,0
2015-10-06 1930,0.9366666,88.98,2.609065,288.8442,315.494,2.609065,1.26403,0.5580686,0,0
2015-10-06 2000,0.9725,87.37916,4.351165,272.242,313.6244,4.351165,1.684008,0.6253342,0,0
2015-10-06 2030,0.8275,84.57666,5.544466,269.1447,312.2391,5.544466,1.360493,0.6141329,0,0
2015-10-06 2100,0.3666667,83.99833,5.348495,266.7631,309.6413,5.348495,1.476898,0.5962023,0,0
2015-10-06 2130,-0.1591666,85.18666,3.833543,275.918,306.7119,3.833543,1.427534,0.537927,0,0
2015-10-06 2200,-0.685,87.49083,4.057018,266.8936,304.356,4.057018,1.563359,0.502089,0,0
2015-10-06 2230,-1.24,87.86416,4.560115,260.4632,300.5079,4.560115,1.570313,0.5627086,0,0
2015-10-06 2300,-1.675,89.7875,3.888826,262.715,298.9389,3.888826,1.874083,0.5493124,0,0
2015-10-06 2330,-1.7475,89.79082,4.26161,264.8075,297.6842,4.26161,1.351073,0.4204402,0,0
2015-10-07 0000,-2.519166,89.65666,4.784892,263.3234,295.7472,4.784892,0.7589094,0.5203025,0,0
2015-10-07 0030,-3.810833,89.94166,4.705336,260.2416,292.5628,4.705336,1.315341,0.5091275,0,0
2015-10-07 0100,-4.340833,92.08499,3.240564,261.0317,290.7582,3.240564,2.523249,0.4923139,0,0
2015-10-07 0130,-3.266667,93.09333,3.281763,266.9541,291.9221,3.281763,2.512408,0.454216,0,0
2015-10-07 0200,-2.563333,92.77249,3.929124,272.242,293.1994,3.929124,2.129385,0.4172393,0,0
2015-10-07 0230,-2.621666,92.06166,4.508664,274.2118,292.7061,4.508664,1.595674,0.3925759,0,0
2015-10-07 0300,-2.930833,92.34333,4.655985,274.3807,291.7653,4.655985,1.364333,0.5013748,0,0
2015-10-07 0330,-4.381667,91.44833,5.231919,269.2613,287.603,5.231919,1.233475,0.4262248,0,0
2015-10-07 0400,-4.501666,92.41249,3.949176,268.7901,286.645,3.949176,2.045423,0.4038134,0,0
2015-10-07 0430,-4.7775,91.70333,5.34184,269.6462,286.394,5.34184,0.8920978,0.4363734,0,0
2015-10-07 0500,-5.736666,90.67333,4.603522,265.9262,283.4327,4.603522,1.890728,0.3960015,0,0
2015-10-07 0530,-6.485833,90.80666,3.641907,262.9149,280.724,3.641907,2.739493,0.4386395,0,0
2015-10-07 0600,-6.559166,90.71583,2.546607,270.2585,282.6063,2.546607,1.786342,0.4229535,0,0
2015-10-07 0630,-4.273333,92.86166,1.910257,291.7397,295.7467,1.910257,2.696072,0.4420586,0,0
2015-10-07 0700,-2.595833,92.96833,1.306193,300.6082,303.3259,1.306193,1.425115,1.540368,0,0
2015-10-07 0730,-1.771667,92.06834,5.449869,305.0958,307.3474,5.449869,1.583174,11.79763,0,0
2015-10-07 0800,-1.53,92.70083,20.74361,306.773,309.1799,20.74361,4.979659,39.28992,0,0
2015-10-07 0830,-1.249167,92.52333,42.66266,308.0827,310.991,42.66266,9.880893,79.71807,0,0
2015-10-07 0900,-0.9941666,92.2375,64.30085,309.0839,312.3232,64.30085,14.22127,119.3684,0,0
2015-10-07 0930,-0.6333333,91.6775,92.88479,309.8853,314.3335,92.88479,19.02931,170.998,0,0
2015-10-07 1000,-0.1733333,90.14999,124.1852,309.9881,316.4294,124.1852,22.37168,223.6049,0,0
2015-10-07 1030,0.1791667,87.89249,139.2849,311.2127,320.0804,139.2849,23.50013,259.0795,0,0
2015-10-07 1100,0.5916666,85.9825,152.9604,311.6703,323.1768,152.9604,25.13919,270.8815,0,0
2015-10-07 1130,1.1025,82.8625,166.2677,314.1646,325.3404,166.2677,24.35377,268.3131,0,0
2015-10-07 1200,1.411667,81.69083,152.805,314.6128,327.2951,152.805,22.26541,246.0317,0,0
2015-10-07 1230,1.719167,78.86916,147.1618,315.2314,328.9861,147.1618,21.98157,243.1659,0,0
2015-10-07 1300,2.126667,77.05999,159.1262,314.6476,332.2574,159.1262,24.26193,268.8195,0,0
2015-10-07 1330,2.6975,75.55666,200.4252,305.7314,337.2762,200.4252,30.84894,344.8224,0,0
2015-10-07 1400,3.476666,72.01083,315.2225,304.0584,348.7174,315.2225,50.20106,505.3313,0,0
2015-10-07 1430,3.43,70.9325,157.0764,307.1428,341.1176,157.0764,24.55053,252.8619,0,0
2015-10-07 1500,3.775758,64.07878,171.1463,298.6808,340.0429,171.1463,27.87283,274.0611,0,0
2015-10-07 1530,3.755,63.255,135.2634,304.1592,338.7938,135.2634,21.12017,218.1652,0.1,0.1
2015-10-07 1600,3.3675,63.19167,76.4093,265.8641,330.3762,76.4093,10.85779,140.107,0,0
2015-10-07 1630,2.8625,66.525,92.085,247.5197,325.1237,92.085,15.49767,169.2683,0,0
2015-10-07 1700,3.191666,64.06,164.8995,251.6857,328.2467,164.8995,31.56955,263.323,0,0
2015-10-07 1730,2.349167,66.72083,65.92959,243.7697,320.6622,65.92959,11.87936,114.8664,0,0
2015-10-07 1800,1.634167,70.49332,25.05585,242.8256,315.3247,25.05585,4.708383,43.7268,0,0
2015-10-07 1830,0.8108333,74.8,1.5436,234.1325,311.645,1.5436,1.11101,7.414352,0,0
2015-10-07 1900,-0.08416666,78.8125,4.356829,236.1855,308.062,4.356829,0.9644204,0.756324,0,0
2015-10-07 1930,-0.6183333,81.71833,4.181313,231.8013,306.0283,4.181313,1.469787,0.6723553,0,0
2015-10-07 2000,-0.1225,80.42833,3.281666,244.6173,309.314,3.281666,1.275874,0.558156,0,0
2015-10-07 2030,-0.6733333,83.09416,3.054634,257.2668,307.8858,3.054634,0.8547003,0.5324376,0,0
2015-10-07 2100,-0.9966667,84.04417,3.61257,240.8179,305.4859,3.61257,1.087914,0.673686,0,0
2015-10-07 2130,-1.404167,86.44666,4.010716,232.7387,302.797,4.010716,1.359812,0.5290858,0,0
2015-10-07 2200,-1.478333,86.91166,2.656892,248.6325,303.7058,2.656892,1.479263,0.499947,0,0
2015-10-07 2230,-1.219167,88.49749,2.355723,255.6789,306.0978,2.355723,1.281249,0.5280378,0,0
2015-10-07 2300,-0.7591667,89.35166,2.163529,264.101,309.1307,2.163529,0.8272597,0.5942673,0,0
2015-10-07 2330,-0.9108333,89.56499,2.909799,252.7328,307.1455,2.909799,0.8012435,0.5269986,0,0
2015-10-08 0000,-0.9583333,90.04833,2.582537,257.0859,306.8017,2.582537,1.013418,0.5695705,0,0
2015-10-08 0030,-1.043333,90.2175,2.608585,254.0872,307.2393,2.608585,0.9282939,0.4013754,0,0
2015-10-08 0100,-1.029167,89.43916,2.256835,265.0953,307.742,2.256835,0.8465397,0.531428,0,0
2015-10-08 0130,-0.8999999,89.98416,2.226279,270.4034,308.3921,2.226279,0.7093803,0.4574202,0,0
2015-10-08 0200,-0.8791666,89.75916,1.659882,281.6357,308.5738,1.659882,0.7383968,0.5224367,0,0
2015-10-08 0230,-0.715,88.61333,1.994724,279.6998,309.9979,1.994724,0.6162657,0.492158,0,0
2015-10-08 0300,-0.8558333,88.905,3.281873,254.3967,307.072,3.281873,0.7170145,0.5358697,0,0
2015-10-08 0330,-1.1325,88.99083,3.117139,249.9151,305.4658,3.117139,1.032627,0.6143313,0,0
2015-10-08 0400,-1.2775,88.67,3.255181,251.5405,304.5602,3.255181,0.9252292,0.6165944,0,0
2015-10-08 0430,-0.95,88.31166,1.061615,298.6229,310.287,1.061615,0.6389906,0.5011548,0,0
2015-10-08 0500,-0.7225,88.25166,1.424681,299.7281,311.3611,1.424681,0.3513622,0.4966702,0,0
2015-10-08 0530,-0.8,88.30333,1.469043,294.607,311.0912,1.469043,0.4210785,0.559428,0,0
2015-10-08 0600,-0.8,88.17166,1.544464,291.6895,310.7785,1.544464,0.4287265,0.5179145,0,0
2015-10-08 0630,-0.7866666,87.71166,1.215958,296.8905,311.1151,1.215958,0.4010217,0.5167775,0,0
2015-10-08 0700,-0.6999999,88.12167,0.6264073,296.6102,311.5392,0.6264073,0.4754085,1.444917,0,0
2015-10-08 0730,-0.6308333,87.78333,5.550144,294.7944,311.7153,5.550144,1.482588,12.56807,0,0
2015-10-08 0800,-0.5291666,86.41582,21.368,297.2657,312.8243,21.368,3.998716,38.58416,0,0
2015-10-08 0830,-0.3816667,84.23167,50.01052,295.5956,314.0271,50.01052,8.640688,82.55154,0,0
2015-10-08 0900,-0.2741666,80.14999,57.42336,302.5028,314.8563,57.42336,9.497373,91.88306,0,0
2015-10-08 0930,-0.2641667,78.16084,80.98955,302.4109,315.4105,80.98955,12.93826,127.9953,0,0
2015-10-08 1000,-0.12,76.45833,127.2707,301.9398,317.6065,127.2707,19.89713,199.3088,0,0
2015-10-08 1030,0.07833333,76.96583,120.5441,304.4705,319.1255,120.5441,18.47226,189.2561,0,0
2015-10-08 1100,0.2541667,75.07666,138.6164,304.795,320.7942,138.6164,21.08847,218.5789,0,0
2015-10-08 1130,0.3016667,79.2175,137.2303,306.6663,321.8874,137.2303,20.66345,216.6778,0,0
2015-10-08 1200,0.5616666,79.62666,171.5622,306.2391,325.1828,171.5622,26.04652,270.6724,0,0
2015-10-08 1230,1.1,75.03,189.6117,294.4357,329.2237,189.6117,27.37027,301.6799,0,0
2015-10-08 1300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-08 1330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-08 1400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-08 1430,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-08 1500,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-08 1530,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-08 1600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-08 1630,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-08 1700,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-08 1730,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-08 1800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-08 1830,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-08 1900,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-08 1930,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-08 2000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-08 2030,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-08 2100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-08 2130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-08 2200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-08 2230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-08 2300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-08 2330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 0000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 0030,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 0100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 0130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 0200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 0230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 0300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 0330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 0400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 0430,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 0500,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 0530,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 0600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 0630,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 0700,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 0730,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 0800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 0830,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 0900,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 0930,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 1000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 1030,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 1100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 1130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 1200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 1230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 1300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 1330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 1400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 1430,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 1500,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 1530,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 1600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 1630,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 1700,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 1730,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 1800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 1830,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 1900,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 1930,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 2000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 2030,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 2100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 2130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 2200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 2230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 2300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-09 2330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 0000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 0030,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 0100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 0130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 0200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 0230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 0300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 0330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 0400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 0430,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 0500,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 0530,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 0600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 0630,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 0700,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 0730,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 0800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 0830,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 0900,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 0930,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 1000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 1030,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 1100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 1130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 1200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 1230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 1300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 1330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 1400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 1430,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 1500,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 1530,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 1600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 1630,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 1700,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 1730,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 1800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 1830,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 1900,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 1930,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 2000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 2030,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 2100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 2130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 2200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 2230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 2300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-10 2330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 0000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 0030,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 0100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 0130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 0200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 0230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 0300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 0330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 0400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 0430,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 0500,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 0530,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 0600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 0630,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 0700,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 0730,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 0800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 0830,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 0900,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 0930,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 1000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 1030,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 1100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 1130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 1200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 1230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 1300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 1330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 1400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 1430,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 1500,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 1530,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 1600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 1630,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2015-10-11 1700,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
