Year DoY Hour NEE LE H Rg Tair rH VPD Ustar
- - - umolm-2s-1 Wm-2 Wm-2 Wm-2 degC % hPa ms-1
2023 32 5.5 2.305896667 -2.359233 -9999.0 -9999.0 -1.378806 90.045242 0.5558905619004992 0.4350325
2023 32 6.0 2.516848333 -1.773763 -9999.0 -9999.0 -1.396885 90.375282 0.5367473915385492 0.4395789
2023 32 6.5 2.081085833 -3.08933 -9999.0 -9999.0 -1.345021 90.021645 0.5585923089641645 0.4008075
2023 32 7.0 2.419256667 -3.402465 -9999.0 -9999.0 -1.37185 89.713852 0.5746894369459339 0.4278023
2023 32 7.5 2.341104167 -0.2604679 -9999.0 -9999.0 -1.384933 89.042664 0.6116009481233657 0.3646158
2023 32 8.0 2.441885 -0.5536332 -9999.0 -9999.0 -1.417488 88.430313 0.6442378858429914 0.3669776
2023 32 8.5 1.6236625 -0.07012424 -9999.0 2.7743 -1.476613 88.16008 0.6564272304077896 0.2499953
2023 32 9.0 2.469616667 3.139817 -9999.0 15.1933 -1.469422 86.652641 0.7403936660628352 0.2975156
2023 32 9.5 1.292431667 -0.4581913 -9999.0 17.56 -1.518651 86.885384 0.7248552648236171 0.2322834
2023 32 10.0 1.072268333 0.0253685 -9999.0 22.1367 -1.639192 88.373917 0.6369101458320507 0.2417592
2023 32 10.5 0.7977715 1.066603 -9999.0 51.55 -1.564567 88.263992 0.6464719292871273 0.2638128
2023 32 11.0 1.104710833 1.018216 -9999.0 87.3 -1.470432 87.381363 0.6999186445454475 0.2787548
2023 32 11.5 0.51763725 1.813373 -9999.0 103.6667 -1.473578 87.39389 0.699062152768386 -9999.0
2023 32 12.0 0.481243167 3.442137 -9999.0 105.6667 -1.25064 86.636673 0.7532841389760607 0.411942
2023 32 12.5 -9999.0 4.413273 -9999.0 113.1667 -1.043103 85.250359 0.8441746452542311 0.3665652
2023 32 13.0 0.291821167 10.49435 -9999.0 108.3667 -0.81 84.551247 0.8993966713490122 0.4358176
2023 32 13.5 0.740216167 18.81351 -9999.0 106.3333 -0.574 82.734917 1.0226124155902943 0.4176723
2023 32 14.0 -9999.0 14.17359 -9999.0 100.7333 -0.373 80.516556 1.1710385446399005 0.3810969
2023 32 14.5 -9999.0 1.457642 -9999.0 88.3567 -0.3 80.211533 1.1957103031911478 0.4015059
2023 32 15.0 0.289506 22.3086 -9999.0 60.0967 -0.256 80.140152 1.2038722652174734 0.5053462
2023 32 15.5 -9999.0 10.62782 -9999.0 43.8367 -0.312 80.493965 1.1776153524633983 0.473794
2023 32 16.0 -9999.0 8.194651 -9999.0 26.09 -0.365 81.542671 1.1100111838673206 0.4917985
2023 32 16.5 0.368279083 7.250147 -9999.0 11.6367 -0.465 81.673843 1.094121930471645 0.4931977
2023 32 17.0 0.57198525 3.013326 -9999.0 0.767 -0.553 82.17572 1.0573522127605326 0.43865
2023 32 17.5 1.0343125 8.758377 -9999.0 -9999.0 -0.677 82.063187 1.0544425032563538 0.4932826
2023 32 18.0 1.392444167 6.406281 -9999.0 -9999.0 -0.788 81.507538 1.078328066680088 0.5310604
2023 32 18.5 1.3426025 4.000876 -9999.0 -9999.0 -0.91 82.110519 1.0339029426171207 0.5332871
2023 32 19.0 2.048348333 5.412647 -9999.0 -9999.0 -1.0367711 82.228493 1.0175985969932277 0.6115987
2023 32 19.5 1.5684925 5.040854 -9999.0 -9999.0 -1.1618609 81.470734 1.0513080219659958 0.5655593
2023 32 20.0 0.708366667 3.00607 -9999.0 -9999.0 -1.2190289 80.149078 1.1215843309481501 0.4707102
2023 32 20.5 1.519756667 6.929932 -9999.0 -9999.0 -1.265487 79.726906 1.1415401612649267 0.586698
2023 32 21.0 2.302995833 8.989753 -9999.0 -9999.0 -1.339115 79.314919 1.1584613234591705 0.6528528
2023 32 21.5 2.171893333 10.44911 -9999.0 -9999.0 -1.414282 79.080841 1.1651213410806234 0.6868508
2023 32 22.0 1.926099167 10.32106 -9999.0 -9999.0 -1.434487 78.116302 1.217034743550685 0.6947563
2023 32 22.5 0.13990775 5.237789 -9999.0 -9999.0 -1.512288 78.224113 1.2041338011570435 0.621439
2023 32 23.0 1.279914167 5.748392 -9999.0 -9999.0 -1.65764 79.637802 1.1139859150008116 0.7027386
2023 32 23.5 1.314930833 3.703211 -9999.0 -9999.0 -1.757229 80.126068 1.0793290073753683 0.6150914
2023 33 0.0 2.0225125 4.559839 -9999.0 -9999.0 -1.930445 81.273361 1.0041161251255302 0.6019178
2023 33 0.5 2.350746667 3.358012 -9999.0 -9999.0 -2.0769849 80.664459 1.0256102920825754 0.6887125
2023 33 1.0 1.921433333 3.042661 -9999.0 -9999.0 -2.1760399 81.169968 0.9915124466739229 0.6973547
2023 33 1.5 1.336881667 1.109079 -9999.0 -9999.0 -2.288743 81.877541 0.9463333156604321 0.6857708
2023 33 2.0 1.364588333 -0.391016 -9999.0 -9999.0 -2.4982491 83.036217 0.8721902377402904 0.6133687
2023 33 2.5 0.665544917 -1.013719 -9999.0 -9999.0 -2.802264 84.48246 0.7800317604799858 0.4935072
2023 33 3.0 1.473495 -2.219879 -9999.0 -9999.0 -3.0589089 85.207336 0.7295318695687234 0.5322182
2023 33 3.5 1.643300833 -1.403219 -9999.0 -9999.0 -3.1544621 85.213882 0.7240364741577157 0.5841314
2023 33 4.0 2.2219325 -1.32534 -9999.0 -9999.0 -3.055037 84.613602 0.7590319562647059 0.6505765
2023 33 4.5 1.991825833 -1.135122 -9999.0 -9999.0 -3.0973859 85.490059 0.7135409537231681 0.6623319
2023 33 5.0 1.272639167 -1.582254 -9999.0 -9999.0 -3.239759 86.613731 0.6513343618220269 0.6067725
2023 33 5.5 1.521525 -1.911443 -9999.0 -9999.0 -3.361707 87.590675 0.5983297997367041 0.6584743
2023 33 6.0 2.035615 -1.71613 -9999.0 -9999.0 -3.3982329 88.357895 0.5598085294643704 0.7274088
2023 33 6.5 1.897143333 -1.942158 -9999.0 -9999.0 -3.3849549 88.529541 0.5521021288436767 0.6969695
2023 33 7.0 1.590353333 -1.200037 -9999.0 -9999.0 -3.378746 88.414757 0.5578855592840277 0.6603711
2023 33 7.5 1.527001667 -0.7086053 -9999.0 -9999.0 -3.3928299 88.822792 0.5376709413017471 0.6455966
2023 33 8.0 1.9109175 -1.571997 -9999.0 -9999.0 -3.451889 89.516228 0.5020938876061658 0.5738051
2023 33 8.5 0.773679083 -2.471071 -9999.0 -9999.0 -3.5796499 90.306938 0.45981231184118965 0.5779913
2023 33 9.0 1.4905425 -3.111876 -9999.0 4.2733 -3.511441 90.377701 0.45878943250192616 0.6218773
2023 33 9.5 1.754955833 -1.135503 -9999.0 13.88 -3.3481579 89.961388 0.48451299184372143 0.6461595
2023 33 10.0 1.353401667 -2.51135 -9999.0 19.0633 -3.1723931 89.620049 0.5075994628912417 0.6278313
2023 33 10.5 1.1397975 -0.7902901 -9999.0 33.36 -2.974437 89.384041 0.526851390622439 0.7213917
2023 33 11.0 1.5284675 3.732714 -9999.0 34.3067 -2.700002 88.31926 0.5916415555680219 0.7558578
2023 33 11.5 2.2403775 11.31856 -9999.0 38.6767 -2.3763771 86.297127 0.7109211329610172 0.8155427
2023 33 12.0 3.073610833 15.8507 -9999.0 51.99 -2.200783 84.318138 0.8242335016144438 -9999.0
2023 33 12.5 1.579271667 10.67827 -9999.0 51.02 -2.106158 83.692184 0.8631492077991867 0.8152011
2023 33 13.0 1.572511667 11.1688 -9999.0 65.3433 -1.979003 83.035866 0.9063577704005059 0.7555048
2023 33 13.5 1.383113333 3.125742 -9999.0 80.49 -1.977191 83.875427 0.8616170237972298 0.6852114
2023 33 14.0 0.9788925 9.298679 -9999.0 53.05 -1.923437 83.868011 0.8654391815285907 0.7177159
2023 33 14.5 1.210785833 8.365305 -9999.0 49.0467 -1.844604 83.577217 0.8861765783182314 0.6990061
2023 33 15.0 1.041670833 6.444108 -9999.0 29.19 -1.80576 83.876274 0.8725341195402692 0.6245496
2023 33 15.5 0.498297333 5.103579 -9999.0 27.0333 -1.8831969 86.63678 0.7190329245912777 0.5829424
2023 33 16.0 1.274220833 6.405857 -9999.0 19.3467 -1.87692 88.004311 0.6457492161580056 0.576979
2023 33 16.5 0.540002167 1.551454 -9999.0 2.8667 -1.802235 87.92942 0.6533681689984379 0.522333
2023 33 17.0 1.1186875 0.9030398 -9999.0 0.035 -1.705083 86.997673 0.7088578648304233 0.52856
2023 33 17.5 1.3018 0.5011053 -9999.0 -9999.0 -1.705202 87.238884 0.6957014827172614 0.483294
2023 33 18.0 1.549010833 0.8898689 -9999.0 -9999.0 -1.718184 87.433159 0.6844554655683766 0.4639181
2023 33 18.5 1.93561 0.6079143 -9999.0 -9999.0 -1.7061059 87.354767 0.6893379701101878 0.5645052
2023 33 19.0 1.345743333 -0.8773077 -9999.0 -9999.0 -1.714509 87.322777 0.6906543407371171 0.5172944
2023 33 19.5 0.913915 -2.457597 -9999.0 -9999.0 -1.898111 88.022774 0.6437484639044628 0.4705482
2023 33 20.0 -9999.0 -1.851965 -9999.0 -9999.0 -2.107775 89.842728 0.5375455498083497 0.3939592
2023 33 20.5 0.9561775 -1.943662 -9999.0 -9999.0 -2.164916 89.979759 0.528058945378791 0.3876889
2023 33 21.0 1.205793333 -2.423027 -9999.0 -9999.0 -2.352787 91.080978 0.46353826364689343 0.4034239
2023 33 21.5 1.272294167 -3.816936 -9999.0 -9999.0 -2.459801 91.319824 0.447563389971414 0.4564332
2023 33 22.0 1.023943333 -3.5366 -9999.0 -9999.0 -2.5669219 91.742004 0.4224271860206015 0.4190467
2023 33 22.5 0.926225833 -3.181594 -9999.0 -9999.0 -2.63515 92.108421 0.4016454493192203 0.4347084
2023 33 23.0 0.590044667 -1.866662 -9999.0 -9999.0 -2.6785271 92.63018 0.3738846224408432 0.377288
2023 33 23.5 0.537601083 -1.610992 -9999.0 -9999.0 -2.688303 92.740334 0.36802911425207796 0.2998849
2023 34 0.0 0.703895833 -1.704308 -9999.0 -9999.0 -2.690516 92.642769 0.3729139029399873 0.2987562
2023 34 0.5 0.401344583 -1.527777 -9999.0 -9999.0 -2.79636 92.162483 0.39414719807994025 0.1745819
2023 34 1.0 0.517951417 -1.223487 -9999.0 -9999.0 -2.77531 92.169464 0.3944125197590358 0.2228277
2023 34 1.5 0.9309 -1.116142 -9999.0 -9999.0 -2.8207381 92.388466 0.38208971177166884 0.2281378
2023 34 2.0 1.351935 -1.253164 -9999.0 -9999.0 -2.8943181 92.41433 0.37871400019524337 0.2629329
2023 34 2.5 1.889079167 -1.608891 -9999.0 -9999.0 -2.9997361 92.569046 0.368091457426571 0.2624605
2023 34 3.0 1.073875 -0.9268352 -9999.0 -9999.0 -3.085356 92.619064 0.3632903586559877 0.2556823
2023 34 3.5 0.713089167 -0.6994753 -9999.0 -9999.0 -3.179074 92.895073 0.3472715358009131 0.2177866
2023 34 4.0 0.331380583 -0.3616108 -9999.0 -9999.0 -3.186373 92.787094 0.35235751092753453 -9999.0
2023 34 4.5 0.391735333 -1.058514 -9999.0 -9999.0 -3.234798 92.894196 0.34587434748526746 0.2263597
2023 34 5.0 0.160639083 -1.39155 -9999.0 -9999.0 -3.2743659 93.056961 0.33695580989351015 0.2195671
2023 34 5.5 0.346972 -0.7457166 -9999.0 -9999.0 -3.2885561 93.268585 0.32633970939190426 0.1827766
2023 34 6.0 0.003988157 -1.131774 -9999.0 -9999.0 -3.26931 93.099159 0.33503422373325353 -9999.0
2023 34 6.5 -9999.0 -1.082948 -9999.0 -9999.0 -3.336761 93.284546 0.324396831853349 -9999.0
2023 34 7.0 -9999.0 -1.795439 -9999.0 -9999.0 -3.3563089 93.305321 0.3229217174188852 -9999.0
2023 34 7.5 0.761462583 -2.468815 -9999.0 -9999.0 -3.404377 93.491234 0.31282926854365734 -9999.0
2023 34 8.0 1.724856667 -2.746062 -9999.0 -9999.0 -3.3730099 93.414139 0.3172769622483198 -9999.0
2023 34 8.5 2.039706667 -2.883284 -9999.0 -9999.0 -3.3330581 93.414673 0.3181988491688168 0.1734814
2023 34 9.0 2.532350833 -3.763844 -9999.0 2.6923 -3.2902679 93.452034 0.31740554018242495 0.2197296
2023 34 9.5 2.506429167 -3.583618 -9999.0 4.1093 -3.2817659 93.509583 0.314815551790117 0.2165537
2023 34 10.0 0.314743083 -4.167417 -9999.0 7.545 -3.329412 93.689621 0.30499652575190694 0.2265977
2023 34 10.5 -9999.0 -3.599925 -9999.0 12.7233 -3.2613449 93.690529 0.3065054130939391 0.2971486
2023 34 11.0 2.623365 -6.60689 -9999.0 17.29 -3.1577761 93.508575 0.31778914104891154 0.3989087
2023 34 11.5 1.326791667 -7.718824 -9999.0 34.7033 -3.031949 93.397186 0.32628625245624576 0.4196936
2023 34 12.0 2.3947925 -6.684449 -9999.0 37.0433 -2.9313891 93.474785 0.324873845084098 0.3859026
2023 34 12.5 0.904400833 -2.29731 -9999.0 35.8867 -2.8381841 93.5467 0.32352797937093314 0.4462199
2023 34 13.0 0.944524167 -0.5366719 -9999.0 22.55 -2.795305 93.636902 0.3200240418118465 0.4345181
2023 34 13.5 0.445459083 -3.695047 -9999.0 28.0667 -2.760478 93.111542 0.3473439613667164 0.4506203
2023 34 14.0 3.375975 -5.01478 -9999.0 25.57 -2.7562981 93.026665 0.3517329999996015 0.4883565
2023 34 14.5 4.376955 -5.79977 -9999.0 13.7567 -2.7382519 92.467728 0.38043522377265493 0.4594942
2023 34 15.0 2.200685 -2.131834 -9999.0 17.5033 -2.61923 91.484627 0.433906002739306 0.4629296
2023 34 15.5 2.173711667 -0.9333268 -9999.0 18.1067 -2.5316739 91.033043 0.45989369054133444 0.4854019
2023 34 16.0 4.449961667 -3.050528 -9999.0 9.669 -2.642776 91.228973 0.44615278650393364 0.5565444
2023 34 16.5 -9999.0 0.02064979 -9999.0 5.6393 -2.6033101 89.75972 0.5224163765968886 0.4186383
2023 34 17.0 2.481309167 -1.892306 -9999.0 0.285 -2.7065079 90.669754 0.4723583699307863 0.3761389
2023 34 17.5 3.319896667 0.6216358 -9999.0 -9999.0 -2.8007469 89.074318 0.5492713282217387 0.4375721
2023 34 18.0 -9999.0 -4.558087 -9999.0 -9999.0 -2.9707489 89.440811 0.5241778391291829 0.3777778
2023 34 18.5 1.975276667 -5.705638 -9999.0 -9999.0 -3.016335 90.496544 0.47017130600704427 0.3415208
2023 34 19.0 3.268771667 -7.348602 -9999.0 -9999.0 -3.0404651 90.848694 0.4519364970494095 0.3691032
2023 34 19.5 3.3953525 -4.552347 -9999.0 -9999.0 -3.2064719 90.880074 0.44485020540201425 0.3693185
2023 34 20.0 3.075005833 -5.826797 -9999.0 -9999.0 -3.3158929 90.645767 0.45257006583658743 0.414479
2023 34 20.5 4.9375675 -4.941947 -9999.0 -9999.0 -3.359802 89.995438 0.48245001095540285 0.4466591
2023 34 21.0 1.624883333 -3.910078 -9999.0 -9999.0 -3.4813371 90.71138 0.44387728472766863 0.4155558
2023 34 21.5 -9999.0 -2.750794 -9999.0 -9999.0 -3.6136529 90.892525 0.4309361632955877 0.3697453
2023 34 22.0 1.463433333 -7.922926 -9999.0 -9999.0 -3.7118061 90.886787 0.4280515022539362 0.4008403
2023 34 22.5 1.786828333 -6.208636 -9999.0 -9999.0 -3.6838329 91.636284 0.3936708976212131 0.4095894
2023 34 23.0 2.1059525 -4.638018 -9999.0 -9999.0 -3.758898 91.483665 0.39860762584803133 0.4657105
2023 34 23.5 0.855485 -6.424179 -9999.0 -9999.0 -3.791487 90.921715 0.4238736191701573 0.4396659
2023 35 0.0 3.375061667 -4.417757 -9999.0 -9999.0 -3.8963649 91.025467 0.4157480788765353 0.3672027
2023 35 0.5 1.5057475 -3.661159 -9999.0 -9999.0 -3.9799039 91.577171 0.38775260211529616 0.304761
2023 35 1.0 2.349425 -2.935251 -9999.0 -9999.0 -3.988308 91.340706 0.3983871449711174 0.3570721
2023 35 1.5 2.758259167 -3.614207 -9999.0 -9999.0 -4.0021348 91.728905 0.380132635196488 0.2840066
2023 35 2.0 2.989738333 -4.952399 -9999.0 -9999.0 -4.0090661 91.879013 0.3730396693580227 0.3476444
2023 35 2.5 3.886058333 -4.227741 -9999.0 -9999.0 -4.0799398 91.82502 0.3735268505834455 0.3691854
2023 35 3.0 2.4354725 -3.821935 -9999.0 -9999.0 -4.158875 91.976204 0.3644512550149148 0.3952318
2023 35 3.5 2.7752975 -6.314701 -9999.0 -9999.0 -4.2716751 91.883102 0.36556633192348453 0.4222561
2023 35 4.0 0.236514667 0.4114383 -9999.0 -9999.0 -4.364728 90.859825 0.4087797514731015 0.3404129
2023 35 4.5 4.798126667 -1.898473 -9999.0 -9999.0 -4.4354639 89.841812 0.45189514524689933 0.4573752
2023 35 5.0 3.2183 -4.114269 -9999.0 -9999.0 -4.5715699 90.199699 0.43152465949907537 0.4337805
2023 35 5.5 0.23159275 -3.248862 -9999.0 -9999.0 -4.641839 90.623413 0.41068501341689423 0.3935552
2023 35 6.0 -9999.0 -3.024904 -9999.0 -9999.0 -4.7361569 90.853249 0.3977761886237854 0.3772629
2023 35 6.5 2.230568333 -2.429739 -9999.0 -9999.0 -4.8708258 90.081932 0.4269526969851465 0.3802667
2023 35 7.0 0.900028333 -4.785722 -9999.0 -9999.0 -4.9789 90.727341 0.3959194562687318 0.3815708
2023 35 7.5 1.138149167 -4.833599 -9999.0 -9999.0 -5.0068989 91.510521 0.3617123488144358 0.3327278
2023 35 8.0 -9999.0 -4.951548 -9999.0 -9999.0 -4.9901848 91.813988 0.349223976677405 0.448648
2023 35 8.5 2.335015833 -4.466434 -9999.0 2.375 -5.0742998 92.180794 0.33145819362130124 0.374263
2023 35 9.0 2.390495833 -5.230764 -9999.0 9.0663 -5.1064768 92.641235 0.3111806568811981 0.4432479
2023 35 9.5 1.064808333 -5.008381 -9999.0 19.17 -5.0925398 92.922241 0.299613870477339 0.3630876
2023 35 10.0 0.892763333 -4.532791 -9999.0 29.83 -5.0752978 92.688873 0.3098971683130287 0.3671271
2023 35 10.5 2.96963 -3.867535 -9999.0 34.0933 -5.0570898 92.907356 0.30105113088536584 0.5045486
2023 35 11.0 2.27604 -3.630422 -9999.0 42.94 -4.937129 92.340004 0.3280980220524303 0.4437745
2023 35 11.5 2.158464167 -1.750977 -9999.0 49.7533 -4.8363619 91.638245 0.36089556642778264 0.4665259
2023 35 12.0 0.9872325 -1.186406 -9999.0 51.5133 -4.7299771 91.617561 0.3647077583419578 0.3895875
2023 35 12.5 0.8621875 -0.852755 -9999.0 35.6667 -4.548779 91.486725 0.37549939822310296 0.393001
2023 35 13.0 -9999.0 -0.9921015 -9999.0 24.0433 -4.481225 91.181702 0.3909388622073271 0.2370091
2023 35 13.5 0.825702833 2.93298 -9999.0 26.5033 -4.2596369 90.83226 0.4132678885847767 0.2747792
2023 35 14.0 -9999.0 2.434448 -9999.0 21.7333 -3.99928 90.183472 0.45125612867937104 0.4273655
2023 35 14.5 0.3593595 0.4517906 -9999.0 21.4467 -3.89744 89.486115 0.4870197804120453 0.3568203
2023 35 15.0 -9999.0 -0.5903105 -9999.0 18.8567 -3.9741249 89.846031 0.4676499670263494 0.3368786
2023 35 15.5 0.61021225 -0.3879789 -9999.0 12.9 -3.9452989 90.647903 0.43165162662485823 0.3476117
2023 35 16.0 1.214805 -1.420396 -9999.0 8.904 -3.809978 90.290749 0.4527063294118694 0.2841404
2023 35 16.5 1.203514167 -3.072411 -9999.0 3.6023 -3.7562931 90.53624 0.4430383522486476 0.3332761
2023 35 17.0 2.687535 -3.151008 -9999.0 0.641 -3.7404721 91.154655 0.414578720492754 0.3778619
2023 35 17.5 -9999.0 -3.984285 -9999.0 -9999.0 -3.6511221 91.305046 0.4102651442326959 0.3787445
2023 35 18.0 2.734770833 -3.450673 -9999.0 -9999.0 -3.5381341 91.04026 0.4263470947620487 0.3241288
2023 35 18.5 2.187483333 -2.649483 -9999.0 -9999.0 -3.488564 90.549927 0.45134883580079954 0.3839612
2023 35 19.0 2.9201875 -1.721523 -9999.0 -9999.0 -3.564908 91.053764 0.4248530859092936 0.3312061
2023 35 19.5 0.668474833 -3.352177 -9999.0 -9999.0 -3.6068981 91.872978 0.38473868454745386 0.2761607
2023 35 20.0 1.1087225 -4.314779 -9999.0 -9999.0 -3.606065 92.957153 0.33343389160371384 0.2835717
2023 35 20.5 1.007774167 -5.309671 -9999.0 -9999.0 -3.6151681 95.203857 0.2269121991785532 0.2597194
2023 35 21.0 0.667825417 -5.24148 -9999.0 -9999.0 -3.531904 94.908142 0.2424077370184845 0.232711
2023 35 21.5 1.668308333 -4.640425 -9999.0 -9999.0 -3.346616 93.732399 0.30254019813646504 0.2634464
2023 35 22.0 1.878433333 -4.888785 -9999.0 -9999.0 -3.1291389 93.37468 0.3250369253389547 0.3091945
2023 35 22.5 1.444548333 -3.470122 -9999.0 -9999.0 -2.95787 92.513 0.3720250009726982 0.272899
2023 35 23.0 1.7091325 -3.034029 -9999.0 -9999.0 -2.8499551 91.639549 0.41877396965881175 0.2363823
2023 35 23.5 3.2194 -3.15012 -9999.0 -9999.0 -2.774631 91.480179 0.42915243446152473 0.3271592
2023 36 0.0 2.580963333 -4.009004 -9999.0 -9999.0 -2.7508819 91.736519 0.4169753157442777 0.3537199
2023 36 0.5 2.070295 -1.799635 -9999.0 -9999.0 -2.720108 91.422829 0.4337944560786706 0.3471025
2023 36 1.0 5.102029167 -3.224031 -9999.0 -9999.0 -2.704807 91.515724 0.4295840597015381 0.4037412
2023 36 1.5 3.38272 -2.074993 -9999.0 -9999.0 -2.675889 90.845749 0.46450307112678235 0.4296888
2023 36 2.0 2.562071667 -0.3208412 -9999.0 -9999.0 -2.6939931 90.21064 0.4960624669608418 0.3390414
2023 36 2.5 1.582934167 -3.34744 -9999.0 -9999.0 -2.7583721 89.929176 0.5078911951726353 0.3753698
2023 36 3.0 2.4779675 -0.530699 -9999.0 -9999.0 -2.843524 89.840538 0.5091295575238499 0.4438733
2023 36 3.5 2.4101225 -1.530506 -9999.0 -9999.0 -2.941664 88.993011 0.5475912290951177 0.3143172
2023 36 4.0 2.308669167 -0.389671 -9999.0 -9999.0 -3.096832 89.115189 0.5352936239164441 0.3899951
2023 36 4.5 0.691365333 -0.3667948 -9999.0 -9999.0 -3.259023 89.266716 0.521498473531949 0.3177495
2023 36 5.0 0.111258417 -1.564352 -9999.0 -9999.0 -3.38343 89.68399 0.4965921282431278 0.3177728
2023 36 5.5 2.478934167 -0.244762 -9999.0 -9999.0 -3.5444281 89.930092 0.47894872915900777 0.443182
2023 36 6.0 1.701741667 -3.508108 -9999.0 -9999.0 -3.7232709 90.626083 0.43991905866377223 0.3711736
2023 36 6.5 1.2783225 -1.696361 -9999.0 -9999.0 -3.880693 91.445122 0.3967734316174658 0.4137919
2023 36 7.0 0.903778333 -1.460832 -9999.0 -9999.0 -4.009398 91.176994 0.40527699963384034 0.3539927
2023 36 7.5 0.967469167 -5.865003 -9999.0 -9999.0 -4.0986228 91.470734 0.3891681918976291 0.344095
2023 36 8.0 2.522901667 -6.153878 -9999.0 -9999.0 -4.1965952 92.782295 0.32690934694895724 0.4354243
2023 36 8.5 2.394331667 -5.081534 -9999.0 0.2533 -4.2148561 92.348846 0.34606596918036114 0.4427971
2023 36 9.0 1.697914167 -6.637343 -9999.0 2.492 -4.3411102 92.906639 0.3178037730349157 0.4192122
2023 36 9.5 3.32506 -4.974365 -9999.0 5.2043 -4.322289 92.234749 0.34839962984876216 0.4293407
2023 36 10.0 1.773889167 -4.139657 -9999.0 9.8933 -4.3572931 92.244759 0.3470349729444404 0.4654162
2023 36 10.5 1.739976667 -6.920824 -9999.0 13.4133 -4.45538 92.780998 0.32066162142666244 0.4881639
2023 36 11.0 0.4978925 -4.316393 -9999.0 24.6433 -4.4334049 92.32106 0.3416567954586416 0.4373281
2023 36 11.5 2.229245833 1.434762 -9999.0 30.5433 -4.3603311 91.356674 0.38668694900808465 0.3763119
2023 36 12.0 2.312846667 3.412723 -9999.0 52.79 -4.2030659 89.398697 0.47992810720075063 0.3331739
2023 36 12.5 2.894659167 11.24919 -9999.0 56.3633 -4.293335 87.454994 0.5640781516215765 0.4716407
2023 36 13.0 1.916799167 1.829119 -9999.0 56.64 -4.4100938 86.582993 0.5980079647473264 0.4477632
2023 36 13.5 2.162345833 1.46303 -9999.0 44.6767 -4.5231748 86.813965 0.5827270109936138 0.5250859
2023 36 14.0 3.516485 6.377609 -9999.0 33.67 -4.8518581 87.684082 0.5309360403795096 0.5772638
2023 36 14.5 2.2684825 3.203614 -9999.0 31.81 -4.936327 86.783142 0.5661475612673588 0.4016058
2023 36 15.0 1.107261667 -1.300108 -9999.0 23.5 -5.059844 87.333733 0.5375144771834353 0.413465
2023 36 15.5 3.733420833 6.375517 -9999.0 15.3667 -5.3178802 87.629662 0.5147876649004068 0.4736578
2023 36 16.0 2.600005833 1.384623 -9999.0 7.9417 -5.5116038 87.552727 0.5104239221601454 0.4469169
2023 36 16.5 1.868925833 -0.2854117 -9999.0 3.644 -5.5412359 88.209755 0.48239337908051105 0.2936954
2023 36 17.0 1.348103333 -1.612223 -9999.0 0.2033 -5.721097 88.122444 0.4793605694619467 0.3478683
2023 36 17.5 3.702033333 -3.581759 -9999.0 -9999.0 -5.9257479 88.925774 0.4400228789235121 0.5139371
2023 36 18.0 3.912295833 0.04676826 -9999.0 -9999.0 -6.1618042 88.783386 0.43772003181182395 0.4468921
2023 36 18.5 2.840568333 -0.4125263 -9999.0 -9999.0 -6.375608 88.306847 0.4489143691033637 0.4737672
2023 36 19.0 4.3700975 -1.928938 -9999.0 -9999.0 -6.452044 89.358727 0.4061468443667131 0.453375
2023 36 19.5 3.700780833 -5.283041 -9999.0 -9999.0 -6.881382 89.763412 0.3780366408526925 0.6815822
2023 36 20.0 1.4908775 -3.604112 -9999.0 -9999.0 -7.0080562 89.372009 0.3886848571805701 0.3956639
2023 36 20.5 3.678430833 -1.992382 -9999.0 -9999.0 -6.9100742 89.421837 0.3897900107584813 0.4400314
2023 36 21.0 2.506896667 -2.86707 -9999.0 -9999.0 -6.9388852 90.156837 0.36190343567677496 0.3509674
2023 36 21.5 2.636031667 -2.323881 -9999.0 -9999.0 -9999.0 89.017174 0.39833367919382656 0.4897331
2023 36 22.0 -9999.0 -4.051936 -9999.0 -9999.0 -9999.0 89.417542 0.38256208553695714 0.2668669
2023 36 22.5 2.312985833 -2.123799 -9999.0 -9999.0 -9999.0 88.42907 0.41242299490244294 0.321387
2023 36 23.0 2.224205 0.4529104 -9999.0 -9999.0 -9999.0 86.82476 0.4662152939361852 0.3957908
2023 36 23.5 1.73298 -0.2387576 -9999.0 -9999.0 -9999.0 86.379776 0.48041923176252865 0.3933659
2023 37 0.0 2.880379167 -1.544171 -9999.0 -9999.0 -9999.0 85.92952 0.5005111215001641 0.3760458
2023 37 0.5 2.2175925 0.5496784 -9999.0 -9999.0 -9999.0 87.612534 0.44242527447799374 0.3781862
2023 37 1.0 2.763508333 1.757754 -9999.0 -9999.0 -9999.0 87.366333 0.452629513493771 0.5120139
2023 37 1.5 1.8695775 -0.1227928 -9999.0 -9999.0 -9999.0 87.484245 0.44776646720765934 0.4384732
2023 37 2.0 1.3546 -2.965592 -9999.0 -9999.0 -9999.0 88.568298 0.40623896685983274 0.3870546
2023 37 2.5 1.702999167 -1.646752 -9999.0 -9999.0 -9999.0 88.765381 0.3959111513261844 0.4081029
2023 37 3.0 1.913286667 -3.212623 -9999.0 -9999.0 -9999.0 89.500999 0.365932148332091 0.3061421
2023 37 3.5 2.425585833 -3.944957 -9999.0 -9999.0 -9999.0 89.675766 0.3580294002512847 0.4120974
2023 37 4.0 2.63451 -3.111073 -9999.0 -9999.0 -9999.0 89.700157 0.3558906704488214 0.5183015
