TIMESTAMP_START,TIMESTAMP_END,DTime,CO2_1_1_1,CO2_STR_1_1_1,FC_1_1_1,FC_SSITC_TEST_1_1_1,FETCH_70_1_1_1,FETCH_90_1_1_1,FETCH_MAX_1_1_1,H2O_1_1_1,H_1_1_1,H_SSITC_TEST_1_1_1,LE_1_1_1,LE_SSITC_TEST_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,MO_LENGTH_1_1_1,PPFD_IN_1_1_1,SC_1_1_1,SH,SLE,SW_IN_1_1_1,SW_OUT_1_1_1,TAU_1_1_1,TAU_SSITC_TEST_1_1_1,TA_1_1_1,T_SONIC_1_1_1,ZL_1_1_1
202310010230,202310010300,274.104,214.111,46.7575,-9999.0,2.0,80.6148,120.776,44.0923,-9999.0,-9999.0,1.0,-9999.0,-9999.0,368.53,374.1,95.4954,0.0,-9999.0,-0.300161,-9999.0,0.0,1.62,-0.0621,1.0,12.48,286.693,0.0277
202310010300,202310010330,274.125,-9999.0,49.2446,-9999.0,-9999.0,72.9233,109.252,39.8854,-9999.0,-12.2864,0.0,-9999.0,-9999.0,346.88,370.29,60.2325,0.0,-9999.0,-1.00818,-9999.0,0.0,1.34,-0.0504,0.0,12.15,286.872,0.044
202310010330,202310010400,274.146,-9999.0,52.5758,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-19.6907,0.0,-9999.0,-9999.0,330.64,364.19,21.0299,0.0,-9999.0,-1.3915,-9999.0,0.0,1.43,-0.0343,0.0,11.55,286.683,0.125964
202310010400,202310010430,274.167,243.619,58.8465,-9999.0,1.0,-9999.0,-9999.0,-9999.0,28.9712,-18.7157,0.0,6.86298,1.0,326.53,360.1,20.3437,0.0,-9999.0,-0.572783,-9999.0,0.0,1.26,-0.0328,0.0,11.09,286.296,0.130212
202310010430,202310010500,274.188,242.627,59.3372,-9999.0,1.0,-9999.0,-9999.0,-9999.0,17.4884,-24.9899,0.0,-9999.0,2.0,325.69,358.09,9.42031,0.0,-0.0653,-0.680457,-33.6938,0.0,1.03,-0.0237,0.0,10.69,285.1,0.281201
202310010500,202310010530,274.208,310.103,68.9515,-9999.0,2.0,-9999.0,-9999.0,-9999.0,13.2913,-13.2973,0.0,-19.8649,1.0,333.11,357.91,28.2694,0.0,-9999.0,-0.0206,-12.3162,0.0,0.86,-0.032,1.0,10.4,284.667,0.0937
202310010530,202310010600,274.229,377.467,84.6639,-9999.0,1.0,74.6131,111.784,40.8097,13.5164,-12.5753,0.0,-9999.0,1.0,343.86,361.1,75.8004,0.0,-9999.0,0.204333,0.660199,0.0,1.06,-0.0595,0.0,10.49,284.341,0.0349
202310010600,202310010630,274.25,393.766,91.199,-9999.0,2.0,-9999.0,-9999.0,-9999.0,11.3987,-6.59524,1.0,-9999.0,2.0,340.11,360.1,40.8692,0.0,1.07248,-0.401663,-6.217,0.0,0.83,-0.0257,0.0,10.34,283.821,0.0648
202310010630,202310010700,274.271,403.423,98.579,0.727613,1.0,-9999.0,-9999.0,-9999.0,11.4812,-5.2897,0.0,5.6616,0.0,356.09,362.04,52.0902,0.0,0.634919,0.429159,0.241927,0.0,0.74,-0.026,1.0,10.3,283.808,0.0509
202310010700,202310010730,274.292,406.401,105.398,1.42756,0.0,-9999.0,-9999.0,-9999.0,11.9786,-6.64471,0.0,-9999.0,2.0,359.47,364.01,56.8329,0.0,0.195775,0.0852,1.45821,0.0,0.94,-0.0321,0.0,10.39,283.833,0.0466
202310010730,202310010800,274.312,406.454,106.171,0.605223,0.0,-9999.0,-9999.0,-9999.0,12.214,-4.51604,0.0,4.26666,0.0,350.57,363.45,69.9063,22.74468085106383,0.00345,-0.0967,0.690548,10.69,2.47,-0.0285,0.0,10.38,283.782,0.0379
202310010800,202310010830,274.333,407.082,106.175,0.483894,1.0,-9999.0,-9999.0,-9999.0,12.3025,-2.71647,0.0,10.787,0.0,355.54,364.84,148.243,60.17021276595745,0.0413,0.295289,0.259306,28.28,4.66,-0.0335,1.0,10.34,283.865,0.0179
202310010830,202310010900,274.354,403.774,106.206,-0.168862,1.0,60.6944,90.9312,33.1968,12.1804,0.328278,0.0,23.5358,0.0,346.49,365.82,-3681.13,129.48936170212767,-0.217271,0.429086,-0.357443,60.86,9.2,-0.0697,0.0,10.5,284.003,-0.00072
202310010900,202310010930,274.375,402.114,106.217,-0.60891,0.0,70.2813,105.294,38.4404,12.0886,4.96495,0.0,32.2555,0.0,359.76,368.25,-445.187,145.97872340425533,-0.109002,0.236281,-0.268917,68.61,10.38,-0.104163,0.0,10.6,284.056,-0.00595
202310010930,202310011000,274.396,402.186,106.205,-0.308183,0.0,72.5984,108.766,39.7078,12.0523,4.0751,0.0,24.4451,0.0,359.3,368.98,-488.607,147.14893617021278,0.00471,-0.153183,-0.106158,69.16,9.97,-0.0972,0.0,10.59,283.98,-0.00542
202310011000,202310011030,274.417,411.499,91.6206,-9999.0,1.0,72.6244,108.805,39.7219,8.65515,-0.867347,0.0,-9999.0,1.0,361.1,368.26,1880.87,98.27659574468085,0.612282,-0.271644,-9.96058,46.19,6.81,-0.0853,0.0,10.5,283.873,0.00141
202310011030,202310011100,274.438,434.264,83.0174,-2.47836,1.0,64.0027,95.8877,35.0063,5.26337,8.52594,0.0,35.0778,1.0,361.39,370.43,-196.633,214.19148936170214,-9999.0,-0.0279,-9.94629,100.67,14.52,-0.087,0.0,10.43,283.913,-0.0135
202310011100,202310011130,274.458,444.055,79.7711,-9999.0,1.0,61.5982,92.2853,33.6912,3.69026,9.82323,0.0,42.1439,1.0,361.42,370.69,-141.309,197.7872340425532,0.643629,0.203111,-4.61143,92.96,13.38,-0.0768,0.0,10.48,283.994,-0.0187
202310011130,202310011200,274.479,430.762,78.2474,-9999.0,1.0,60.3225,90.374,32.9934,4.22614,7.00248,0.0,28.491,0.0,362.23,370.85,-221.385,172.70212765957447,-0.873694,0.137908,1.57053,81.17,11.88,-0.0826,0.0,10.57,284.075,-0.012
202310011200,202310011230,274.5,413.333,94.8483,-3.95766,1.0,-9999.0,-9999.0,-9999.0,8.50151,32.9327,0.0,107.375,1.0,362.41,373.03,-18.5935,285.10638297872345,-1.14131,2.01846,12.4704,134.0,18.91,-0.0442,1.0,10.79,284.591,-0.142469
202310011230,202310011300,274.521,395.897,105.577,-1.25735,0.0,74.073,110.975,40.5142,12.3404,27.335,0.0,59.2566,0.0,362.35,382.56,-96.6262,531.7872340425532,-1.14052,0.618413,11.1818,249.94,34.86,-0.116786,0.0,11.62,285.102,-0.0274
202310011300,202310011330,274.542,395.595,106.063,-1.66162,0.0,69.4944,104.115,38.01,12.4411,32.1038,0.0,59.6417,0.0,363.6,380.49,-79.4065,382.3404255319149,-0.0197,0.709357,0.292916,179.7,25.05,-0.11391,0.0,11.83,285.39,-0.0334
202310011330,202310011400,274.562,395.088,106.076,-1.52356,0.0,53.0279,79.4455,29.0037,12.5035,28.1628,0.0,50.3957,0.0,363.85,380.96,-25.8713,308.72340425531917,-0.0331,0.417818,0.181321,145.1,20.31,-0.0494,0.0,12.07,285.606,-0.102391
202310011400,202310011430,274.583,395.409,106.081,-2.30341,0.0,54.2601,81.2915,29.6776,12.5548,50.4199,0.0,77.293,0.0,355.32,385.47,-28.914,570.5744680851064,0.0209,1.82517,0.148386,268.17,37.83,-0.0782,0.0,12.47,286.02,-0.0916
202310011430,202310011500,274.604,394.767,106.085,-1.58053,0.0,62.526,93.6753,34.1986,12.3638,33.954,0.0,65.8162,0.0,345.82,385.3,-56.2754,428.95744680851067,-0.0418,0.0451,-0.552315,201.61,28.38,-0.0936,1.0,12.79,286.307,-0.0471
202310011500,202310011530,274.625,394.95,106.099,-2.26196,0.0,67.1189,100.556,36.7107,12.3334,45.7116,0.0,91.4202,0.0,353.23,387.67,-72.6201,589.5957446808511,0.0119,1.4248,-0.0879,277.11,41.14,-0.134917,0.0,13.27,286.705,-0.0365
202310011530,202310011600,274.646,393.999,106.101,-1.81699,0.0,68.04,101.936,37.2145,12.3513,23.593,0.0,68.2516,0.0,343.48,385.92,-105.672,450.76595744680856,-0.0619,-1.00886,0.0519,211.86,30.87,-0.111681,0.0,13.33,286.736,-0.0251
202310011600,202310011630,274.667,394.778,106.105,-0.982685,0.0,-9999.0,-9999.0,-9999.0,12.4065,17.4978,0.0,34.2504,0.0,348.73,383.36,-17.4633,312.1489361702128,0.0506,1.14959,0.159119,146.71,21.42,-0.0275,2.0,13.35,286.804,-0.151689
202310011630,202310011700,274.688,395.576,106.126,-1.14541,0.0,57.7755,86.5583,31.6004,12.2142,13.2164,0.0,46.5294,0.0,326.56,385.26,-70.253,410.21276595744683,0.0517,0.943895,-0.553034,192.8,33.3,-0.0576,1.0,13.76,286.867,-0.0377
202310011700,202310011730,274.708,395.168,106.102,-0.899191,0.0,62.8226,94.1197,34.3609,12.2451,4.81079,0.0,24.5687,0.0,298.99,379.05,-193.083,327.5106382978724,-0.0265,-1.51117,0.0893,153.93,27.69,-0.0578,0.0,13.35,286.434,-0.0137
202310011730,202310011800,274.729,394.33,106.089,-9999.0,2.0,-9999.0,-9999.0,-9999.0,12.2592,-9.13606,0.0,16.7459,0.0,300.46,375.36,36.0761,225.19148936170214,-0.0547,-2.06587,0.0407,105.84,19.62,-0.0291,0.0,13.0,286.1,0.0734
202310011800,202310011830,274.75,394.571,106.083,1.23256,0.0,66.3764,99.444,36.3046,12.1607,-25.3812,0.0,7.70974,0.0,294.63,369.42,38.9427,100.68085106382979,0.0158,-2.16089,-0.287037,47.32,9.12,-0.0607,0.0,12.4,285.506,0.068
202310011830,202310011900,274.771,395.523,106.064,1.25792,0.0,-9999.0,-9999.0,-9999.0,12.0852,-19.4395,0.0,-2.26678,0.0,290.93,363.26,11.2959,18.51063829787234,0.0625,-1.79831,-0.220693,8.7,2.69,-0.0223,1.0,11.68,284.88,0.23451
202310011900,202310011930,274.792,397.004,106.039,1.21287,0.0,-9999.0,-9999.0,-9999.0,11.9804,-16.7106,0.0,-4.43965,0.0,289.32,359.02,10.2705,0.0,0.0975,-1.3269,-0.307863,0.0,0.89,-0.019,0.0,11.0,284.329,0.257923
202310011930,202310012000,274.812,398.547,105.992,1.24378,0.0,-9999.0,-9999.0,-9999.0,11.8844,-13.4367,0.0,-5.43973,0.0,288.91,355.91,6.98747,0.0,0.101788,-1.07994,-0.282429,0.0,0.73,-0.0127,0.0,10.45,283.797,0.379107
202310012000,202310012030,274.833,398.315,105.85,1.62037,0.0,-9999.0,-9999.0,-9999.0,11.7966,-19.71,0.0,-9.29813,0.0,288.23,354.32,15.0456,0.0,-0.0153,-0.455334,-0.258756,0.0,0.85,-0.0274,0.0,10.03,283.527,0.176065
202310012030,202310012100,274.854,399.372,105.813,1.99961,0.0,-9999.0,-9999.0,-9999.0,11.7552,-21.6567,0.0,-6.46771,1.0,288.2,355.04,28.7005,0.0,0.0698,0.140624,-0.121778,0.0,0.91,-0.0449,0.0,9.93,283.426,0.0923
202310012100,202310012130,274.875,400.642,105.876,1.68413,0.0,-9999.0,-9999.0,-9999.0,11.5616,-21.2658,0.0,-7.27428,0.0,286.93,354.18,30.2301,0.0,0.0838,-0.499599,-0.571024,0.0,0.97,-0.046,0.0,9.77,283.165,0.0876
202310012130,202310012200,274.896,399.768,105.61,2.12902,0.0,-9999.0,-9999.0,-9999.0,11.2284,-21.77,0.0,-9.6541,0.0,285.93,352.78,23.0152,0.0,-0.0578,-0.605862,-0.98391,0.0,0.85,-0.039,0.0,9.48,282.861,0.115098
202310012200,202310012230,274.917,397.106,104.786,1.773,0.0,-9999.0,-9999.0,-9999.0,10.495,-17.893,0.0,-10.6548,1.0,286.2,351.49,10.8563,0.0,-0.176156,-0.538787,-2.16834,0.0,0.84,-0.0208,0.0,9.21,282.582,0.244006
202310012230,202310012300,274.938,387.771,102.881,-9999.0,1.0,-9999.0,-9999.0,-9999.0,9.36952,-8.22709,1.0,-9999.0,2.0,284.1,349.52,5.92887,0.0,-9999.0,-0.652274,-3.33241,0.0,0.9,-0.00828,1.0,8.99,282.349,0.446797
202310012300,202310012330,274.958,-9999.0,80.353,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-10.2919,0.0,-9999.0,-9999.0,283.93,346.54,4.82571,0.0,-9999.0,-1.35087,-9999.0,0.0,0.55,-0.00844,0.0,8.6,281.855,0.548935
202310012330,202310020000,274.979,-9999.0,42.5376,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-16.6676,0.0,-9999.0,-9999.0,288.43,345.6,17.7713,0.0,-9999.0,0.352499,-9999.0,0.0,0.47,-0.0277,0.0,8.21,281.818,0.14906
202310020000,202310020030,275.0,-9999.0,40.5489,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,8.57062,-19.3017,0.0,-9999.0,2.0,290.77,348.02,18.5748,0.0,-9999.0,0.341338,-9999.0,0.0,0.81,-0.0313,0.0,8.44,281.936,0.142612
202310020030,202310020100,275.021,-9999.0,42.3897,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,4.852,-16.8809,0.0,7.70483,1.0,286.05,346.28,17.1963,0.0,-9999.0,-0.611913,-11.0432,0.0,0.86,-0.0273,0.0,8.27,281.621,0.154045
202310020100,202310020130,275.042,-9999.0,33.6788,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,14.6161,-11.378,0.0,-9999.0,1.0,286.36,345.82,23.1619,0.0,-9999.0,-0.582863,29.0366,0.0,0.71,-0.0258,0.0,7.94,281.245,0.114369
202310020130,202310020200,275.062,-9999.0,33.1333,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-12.6052,0.0,-9999.0,-9999.0,305.87,346.9,48.5465,0.0,-9999.0,0.730693,-9999.0,0.0,0.63,-0.045,0.0,7.83,281.521,0.0546
202310020200,202310020230,275.083,-9999.0,52.4464,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,9.41641,-14.2597,0.0,-9999.0,2.0,303.17,348.69,29.5347,0.0,-9999.0,0.108396,-9999.0,0.0,0.83,-0.0349,0.0,8.11,281.61,0.0897
202310020230,202310020300,275.104,388.952,93.287,-9999.0,1.0,68.7443,102.992,37.5997,-9999.0,-8.24739,0.0,-9999.0,-9999.0,338.69,351.35,122.767,0.0,-9999.0,0.864411,-9999.0,0.0,0.75,-0.0628,0.0,8.27,281.872,0.0216
202310020300,202310020330,275.125,406.846,105.864,0.712601,0.0,70.2261,105.212,38.4102,11.1678,-3.0383,0.0,3.82033,1.0,354.36,355.82,310.174,0.0,-9999.0,0.808812,-9999.0,0.0,0.78,-0.0595,0.0,8.66,282.248,0.00854
202310020330,202310020400,275.146,405.164,105.554,1.13627,0.0,-9999.0,-9999.0,-9999.0,11.2913,-3.55202,0.0,3.11683,0.0,355.54,357.49,190.946,0.0,-0.111268,0.432733,0.365011,0.0,0.53,-0.0477,0.0,8.93,282.478,0.0139
202310020400,202310020430,275.167,404.811,104.916,0.814283,0.0,-9999.0,-9999.0,-9999.0,11.2274,-3.20011,0.0,1.99888,0.0,356.21,358.61,68.2313,0.0,-0.0233,0.381012,-0.18849,0.0,0.52,-0.0224,0.0,9.15,282.677,0.0388
202310020430,202310020500,275.188,406.198,101.491,0.789905,0.0,-9999.0,-9999.0,-9999.0,10.3791,-2.7504,0.0,5.43551,1.0,356.66,359.48,130.774,0.0,0.0917,0.270113,-2.5031,0.0,0.6,-0.0313,0.0,9.33,282.823,0.0203
202310020500,202310020530,275.208,405.065,103.684,1.26536,0.0,-9999.0,-9999.0,-9999.0,10.8973,-3.03796,0.0,-9999.0,2.0,356.84,359.98,101.397,0.0,-0.0749,0.26811,1.52806,0.0,0.66,-0.0282,0.0,9.48,282.938,0.0261
202310020530,202310020600,275.229,403.15,105.936,1.24087,0.0,-9999.0,-9999.0,-9999.0,11.6261,-5.48879,0.0,4.34435,0.0,354.97,360.14,88.302,0.0,-0.126517,0.22652,2.14868,0.0,0.74,-0.0381,0.0,9.61,283.094,0.03
202310020600,202310020630,275.25,404.004,105.911,1.40725,0.0,-9999.0,-9999.0,-9999.0,11.5685,-9.06497,0.0,0.266815,1.0,344.25,359.22,24.884,0.0,0.0565,-0.302637,-0.169987,0.0,0.66,-0.0229,0.0,9.68,283.003,0.106454
202310020630,202310020700,275.271,406.324,105.921,0.939842,1.0,-9999.0,-9999.0,-9999.0,11.5252,-4.48734,1.0,0.457803,1.0,332.57,357.05,4.68216,0.0,0.153459,-0.350079,-0.128017,0.0,0.46,-0.00471,1.0,9.49,282.825,0.565765
202310020700,202310020730,275.292,408.611,103.597,0.531827,1.0,-9999.0,-9999.0,-9999.0,11.1404,-1.72426,1.0,-9999.0,2.0,349.93,358.26,17.5379,0.0,0.151238,0.13371,-1.1361,0.0,0.45,-0.006,2.0,9.39,282.783,0.151045
202310020730,202310020800,275.312,406.402,105.048,-9999.0,2.0,76.559,114.699,41.874,11.1239,-7.83628,0.0,21.4856,1.0,348.33,359.11,220.131,11.382978723404255,-0.146111,0.151714,-0.0489,5.35,1.46,-0.0889,0.0,9.45,282.857,0.012
202310020800,202310020830,275.333,404.913,105.965,-0.211085,0.0,-9999.0,-9999.0,-9999.0,11.3028,0.118165,1.0,9.88154,0.0,330.53,359.44,-4141.12,90.40425531914894,-0.0985,0.165765,0.528228,42.49,7.17,-0.0384,0.0,9.45,282.827,-0.00064
202310020830,202310020900,275.354,404.917,105.96,-0.496527,0.0,77.8904,116.694,42.6022,11.3392,1.1947,0.0,13.7039,0.0,341.79,361.28,-814.27,105.31914893617022,0.000287,0.190636,0.107643,49.5,7.0,-0.0606,0.0,9.49,282.819,-0.00325
202310020900,202310020930,275.375,403.76,105.985,-1.86226,1.0,67.6791,101.396,37.0171,11.3821,15.7392,0.0,21.1695,0.0,300.57,361.41,-69.6949,237.87234042553192,-0.0764,0.874139,0.126442,111.8,16.03,-0.0656,0.0,9.58,283.095,-0.038
202310020930,202310021000,275.396,401.308,106.038,-1.52807,0.0,70.0808,104.994,38.3307,10.9907,22.3787,0.0,47.3641,0.0,312.62,366.24,-88.4661,403.59574468085106,-0.161736,0.962118,-1.15143,189.69,28.26,-0.0971,0.0,9.94,283.399,-0.0299
202310021000,202310021030,275.417,399.919,106.048,-2.38969,0.0,72.2518,108.246,39.5182,10.9451,40.6853,0.0,55.9193,0.0,309.71,370.51,-31.0493,509.5744680851064,-0.0914,1.05117,-0.133725,239.5,35.08,-0.0718,0.0,10.22,283.732,-0.0853
202310021030,202310021100,275.438,399.153,106.052,-2.27542,0.0,76.868,115.162,42.043,10.9497,50.0657,0.0,72.8891,0.0,324.6,376.83,-49.8086,628.7872340425532,-0.0503,1.4228,0.0136,295.53,44.18,-0.112761,0.0,10.87,284.217,-0.0532
202310021100,202310021130,275.458,406.815,99.0583,-1.53924,0.0,67.9736,101.837,37.1782,9.273,39.3149,0.0,53.8383,0.0,324.59,376.76,-41.4729,612.0851063829788,0.503408,-0.0599,-4.90697,287.68,42.13,-0.085,1.0,10.98,284.256,-0.0639
202310021130,202310021200,275.479,414.336,96.3731,-2.65192,1.0,67.8318,101.624,37.1006,8.48821,34.5753,0.0,63.273,0.0,338.33,374.0,-24.8553,367.5531914893617,-9999.0,-0.580928,-2.30042,172.75,24.45,-0.0556,0.0,10.58,284.109,-0.106577
202310021200,202310021230,275.5,399.673,105.583,-3.9231,0.0,66.914,100.249,36.5987,10.7001,48.4427,0.0,88.6034,0.0,334.17,382.22,-43.2363,668.5106382978723,-9999.0,1.25142,6.46572,314.2,44.84,-0.100314,1.0,11.27,284.62,-0.0613
202310021230,202310021300,275.521,399.033,106.008,-2.42467,0.0,71.0493,106.445,38.8605,10.193,45.1152,0.0,96.7035,0.0,335.74,379.23,-56.0474,571.1489361702128,-0.042,0.583955,-1.48058,268.44,38.09,-0.113651,0.0,11.41,284.901,-0.0473
202310021300,202310021330,275.542,397.893,106.082,-0.590648,0.0,72.1164,108.043,39.4441,10.3273,25.832,0.0,62.5469,0.0,348.14,378.89,-138.113,444.38297872340434,-0.0749,-1.03919,0.393185,208.86,30.95,-0.143254,0.0,11.62,284.694,-0.0192
202310021330,202310021400,275.562,397.779,106.075,-2.73786,0.0,75.1135,112.534,41.0834,10.5101,43.3154,0.0,80.2822,0.0,340.35,377.58,-66.1172,487.0,-0.00747,1.00745,0.533853,228.89,32.73,-0.123504,0.0,11.53,284.903,-0.0401
202310021400,202310021430,275.583,398.85,106.101,-2.78513,0.0,72.4436,108.534,39.623,10.5544,68.3355,0.0,102.62,0.0,303.07,383.8,-40.2282,868.5531914893618,0.0699,2.67314,0.128662,408.22,62.59,-0.119595,0.0,11.99,285.476,-0.0658
202310021430,202310021500,275.604,397.682,106.103,-1.52499,0.0,73.3774,109.933,40.1338,10.1077,31.4446,0.0,95.3115,0.0,320.3,384.84,-101.379,707.9787234042553,-0.0765,-1.44959,-1.30138,332.75,50.93,-0.132395,0.0,12.3,285.288,-0.0261
202310021500,202310021530,275.625,396.552,106.109,-1.14005,0.0,68.5792,102.744,37.5094,10.2403,13.0304,0.0,51.4216,0.0,350.48,377.12,-110.485,290.21276595744683,-0.0742,-1.74817,0.38791,136.4,19.59,-0.0782,0.0,11.82,284.996,-0.024
202310021530,202310021600,275.646,396.284,106.109,-1.30611,0.0,75.7565,113.497,41.4351,10.4616,16.264,0.0,57.3776,0.0,350.93,376.57,-136.26,329.25531914893617,-0.0176,0.34627,0.646997,154.75,23.36,-0.104165,0.0,11.79,285.078,-0.0194
202310021600,202310021630,275.667,395.888,106.117,-0.9177,0.0,70.1929,105.162,38.3921,10.336,5.63335,0.0,52.7094,0.0,351.12,374.66,-225.541,231.4255319148936,-0.0261,-0.770538,-0.367803,108.77,15.95,-0.072,0.0,11.71,284.988,-0.0117
202310021630,202310021700,275.688,395.6,105.739,0.136302,1.0,71.775,107.532,39.2574,10.187,-9999.0,2.0,37.3301,0.0,351.4,373.29,-4122.02,165.87234042553192,-0.019,-0.675483,-0.437261,77.96,11.14,-0.0662,0.0,11.7,284.798,-0.000643
202310021700,202310021730,275.708,395.86,106.023,-0.017,1.0,74.4467,111.535,40.7187,10.4711,-3.41549,1.0,33.3237,0.0,354.1,368.57,376.278,60.893617021276604,0.0171,-1.23285,0.836171,28.62,4.2,-0.0728,0.0,11.1,284.24,0.00704
202310021730,202310021800,275.729,395.804,106.103,-0.239378,0.0,67.8176,101.603,37.0929,10.2259,-3.43621,1.0,26.2221,0.0,350.42,367.33,221.847,94.85106382978724,-0.00365,0.0371,-0.721703,44.58,7.7,-0.0514,0.0,10.88,284.094,0.0119
202310021800,202310021830,275.75,395.965,106.118,0.117734,0.0,-9999.0,-9999.0,-9999.0,10.0924,-5.49432,0.0,4.70557,0.0,306.74,362.33,14.9956,79.08510638297874,0.0106,-1.48681,-0.394376,37.17,6.92,-0.0117,1.0,10.56,283.517,0.176652
202310021830,202310021900,275.771,402.016,106.121,-9999.0,2.0,-9999.0,-9999.0,-9999.0,10.306,-4.32189,1.0,1.86484,1.0,306.72,355.47,0.696933,15.829787234042556,0.402584,-2.55458,0.634673,7.44,1.97,-0.00129,1.0,9.86,282.499,3.80094
202310021900,202310021930,275.792,408.677,106.103,1.01087,1.0,-9999.0,-9999.0,-9999.0,10.3043,-3.96337,1.0,-9999.0,2.0,320.8,351.92,9.88814,0.0,0.444447,-1.53438,-0.00501,0.0,0.1,0.00718,1.0,8.61,281.683,0.267897
202310021930,202310022000,275.812,412.224,105.875,1.07123,1.0,-9999.0,-9999.0,-9999.0,9.8162,-9999.0,2.0,5.63995,1.0,282.96,343.99,-208.199,0.0,0.237942,-2.95027,-1.46603,0.0,0.67,0.00311,2.0,7.85,280.654,-0.0127
202310022000,202310022030,275.833,376.26,97.2946,-9999.0,1.0,-9999.0,-9999.0,-9999.0,5.43325,-2.73532,1.0,-9999.0,2.0,273.59,336.71,5.74566,0.0,-9999.0,-2.25836,-13.2345,0.0,0.42,0.00395,1.0,6.52,279.331,0.461044
202310022030,202310022100,275.854,394.353,96.4305,-9999.0,2.0,-9999.0,-9999.0,-9999.0,4.32323,-0.64313,1.0,-21.7557,1.0,307.63,337.07,17.5645,0.0,-9999.0,0.153912,-3.35071,0.0,0.7,0.00317,1.0,5.56,278.842,0.150815
202310022100,202310022130,275.875,-9999.0,63.8666,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-3.7196,1.0,-9999.0,-9999.0,284.25,332.98,1.96079,0.0,-9999.0,-2.30992,-9999.0,0.0,1.48,0.00238,1.0,5.43,277.962,1.35098
202310022130,202310022200,275.896,-9999.0,32.3493,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2.0,-9999.0,-9999.0,281.87,328.83,-9.52203,0.0,-9999.0,-1.42303,-9999.0,0.0,1.16,0.00241,1.0,4.11,277.205,-0.278197
202310022200,202310022230,275.917,-9999.0,23.9561,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.32106,1.0,-9999.0,-9999.0,282.79,326.49,-12.135,0.0,-9999.0,-1.45569,-9999.0,0.0,1.35,0.00405,1.0,3.83,276.76,-0.218295
202310022230,202310022300,275.938,481.239,25.28,-9999.0,1.0,-9999.0,-9999.0,-9999.0,-9999.0,-8.53857,1.0,-9999.0,-9999.0,292.39,325.07,7.11111,0.0,-9999.0,-0.500038,-9999.0,0.0,1.56,0.00986,1.0,3.24,276.621,0.372516
202310022300,202310022330,275.958,612.908,28.6869,-9999.0,1.0,-9999.0,-9999.0,-9999.0,-9999.0,0.38077,1.0,-9999.0,-9999.0,320.64,327.71,-40.6462,1.170212765957447,-9999.0,2.41784,-9999.0,0.55,1.31,0.00395,1.0,3.33,276.904,-0.0652
202310022330,202310030000,275.979,694.085,36.2559,-9999.0,1.0,-9999.0,-9999.0,-9999.0,-9999.0,7.83824,1.0,-9999.0,-9999.0,333.63,334.08,-39.8474,2.297872340425532,-9999.0,2.0518,-9999.0,1.08,1.04,0.0291,1.0,4.06,277.923,-0.0665
202310030000,202310030030,276.0,497.558,65.258,-9999.0,2.0,-9999.0,-9999.0,-9999.0,-9999.0,1.7011,1.0,-9999.0,-9999.0,336.19,338.38,-6.26702,1.170212765957447,-9999.0,1.38368,-9999.0,0.55,0.93,0.00306,1.0,4.99,278.517,-0.422689
202310030030,202310030100,276.021,460.095,105.817,0.555293,1.0,-9999.0,-9999.0,-9999.0,8.90274,-9999.0,2.0,-11.5585,1.0,337.19,340.75,9.49231,0.1276595744680851,-9999.0,0.714906,-9999.0,0.06,0.68,-0.00216,1.0,5.19,278.889,0.279068
202310030100,202310030130,276.042,453.973,106.111,-9999.0,1.0,-9999.0,-9999.0,-9999.0,9.59583,-9999.0,1.0,-9999.0,1.0,341.53,343.21,-9.14581,1.0425531914893618,-0.410744,1.3343,2.08148,0.49,0.79,0.0209,1.0,5.9,279.721,-0.289641
202310030130,202310030200,276.062,412.732,106.094,1.62019,0.0,-9999.0,-9999.0,-9999.0,9.84289,-6.54692,0.0,7.34302,0.0,342.56,346.36,32.0543,0.5319148936170213,-9999.0,1.3929,0.739491,0.25,0.8,-0.022,0.0,7.01,280.896,0.0826
202310030200,202310030230,276.083,410.823,106.086,1.78358,0.0,-9999.0,-9999.0,-9999.0,9.99618,-6.99244,0.0,8.19778,0.0,344.13,349.95,70.1145,0.0,-0.12755,0.529347,0.458195,0.0,1.0,-0.0388,0.0,7.71,281.078,0.0378
202310030230,202310030300,276.104,414.551,106.078,0.723871,1.0,-9999.0,-9999.0,-9999.0,10.0921,-3.89858,0.0,3.76007,0.0,342.39,350.86,48.9257,0.0,0.249169,-0.0566,0.286626,0.0,1.14,-0.0207,0.0,7.7,280.987,0.0541
