DoY,u*,H,lE,NEE,PPFD,Ta,VPD,PPFD_gapfilling,Ta_gapfilling,VPD_gapfilling,period
--,m s-1,W m-2,-,umol m-2 s-1,umol m-2 s-1,oC,kPa,umol m-2 s-1,oC,kPa,--
136.37,0.171821,-8.1839,47.4586,-0.5350239999999999,370.1276595744681,20.15,1.553831999515893,370.1276595744681,20.15,1.553831999515893,2
136.38,0.203184,-16.8326,43.8939,-0.057800000000000004,296.5744680851064,19.94,1.5216109988932516,296.5744680851064,19.94,1.5216109988932516,2
136.39,0.184115,-20.7827,28.1475,0.5480010000000001,98.46808510638299,19.3,1.4291509998384804,98.46808510638299,19.3,1.4291509998384804,2
136.4,0.144686,-8.7681,10.5049,0.356835,61.276595744680854,18.68,1.3301329999846097,61.276595744680854,18.68,1.3301329999846097,2
136.41,0.123064,-10.0836,11.3808,0.591015,52.3404255319149,18.22,1.2563880002757344,52.3404255319149,18.22,1.2563880002757344,2
136.42,0.0982,-12.9395,14.1035,0.796557,9.51063829787234,17.77,1.1979069991322007,9.51063829787234,17.77,1.1979069991322007,2
136.43,0.175117,-20.788,12.8305,1.201698,0.0,17.48,1.1121509996727923,0.0,17.48,1.1121509996727923,2
136.44,0.162688,-20.7186,15.5596,2.26369,0.0,16.39,0.8636450001269651,0.0,16.39,0.8636450001269651,2
136.45,0.0861,-4.41255,3.38236,-99999.0,0.0,15.62,0.7471146001278548,0.0,15.62,0.7471146001278548,2
136.46,0.0361,-3.89774,2.28982,2.095968,0.0,14.73,0.6365036005486147,0.0,14.73,0.6365036005486147,2
136.47,0.096,-99999.0,-99999.0,-99999.0,0.0,14.05,0.5531080000401474,0.0,14.05,0.5531080000401474,2
137.0,0.0779,-4.32355,2.16519,1.06718,0.0,13.55,0.4933136002629954,0.0,13.55,0.4933136002629954,2
137.01,0.110067,-5.20538,2.53694,0.9264410000000001,0.0,13.41,0.4763054998899623,0.0,13.41,0.4763054998899623,2
137.02,0.0944,-5.90209,1.79396,-99999.0,0.0,13.36,0.4783467994660935,0.0,13.36,0.4783467994660935,2
137.03,0.0899,-99999.0,0.567272,-99999.0,0.0,13.08,0.46614260045095435,0.0,13.08,0.46614260045095435,2
137.04,0.104365,-3.58025,1.87049,0.838087,0.0,12.4,0.3990235996453677,0.0,12.4,0.3990235996453677,2
137.05,0.158068,-7.07004,3.04065,-99999.0,0.0,12.8,0.4610945999814966,0.0,12.8,0.4610945999814966,2
137.06,0.17435,-10.5119,8.31475,1.0588899999999999,0.0,13.08,0.5352905006281112,0.0,13.08,0.5352905006281112,2
137.07,0.169212,-12.4575,9.00345,0.92482,0.0,13.16,0.576081199467005,0.0,13.16,0.576081199467005,2
137.08,0.140785,-9.2607,6.10916,0.759779,0.0,13.02,0.5752646006757907,0.0,13.02,0.5752646006757907,2
137.09,0.0253,-99999.0,-99999.0,-99999.0,0.0,13.05,0.5773544002391997,0.0,13.05,0.5773544002391997,2
137.1,0.0618,-1.86252,2.18965,0.718442,5.680851063829787,12.73,0.5336476998726543,5.680851063829787,12.73,0.5336476998726543,2
137.11,0.0859,-6.3558,7.36715,0.9479650000000001,43.91489361702128,12.75,0.5267593997156101,43.91489361702128,12.75,0.5267593997156101,2
137.12,0.125693,-5.07493,11.6006,0.060693,87.25531914893617,13.23,0.5776850993794529,87.25531914893617,13.23,0.5776850993794529,2
137.13,0.0993,-3.98362,10.1525,-99999.0,151.12765957446808,13.41,0.5865863006749024,151.12765957446808,13.41,0.5865863006749024,2
137.14,0.142768,2.98442,13.9156,-0.478474,277.40425531914894,13.6,0.595906399268463,277.40425531914894,13.6,0.595906399268463,2
137.15,0.195576,38.2632,42.5672,-1.5965,613.1489361702128,14.62,0.679293399801157,613.1489361702128,14.62,0.679293399801157,2
137.16,0.160146,45.8539,55.2891,-1.723035,761.7872340425532,15.5,0.7738516999410514,761.7872340425532,15.5,0.7738516999410514,2
137.17,0.136947,23.1936,42.5482,-1.385266,582.9787234042553,15.77,0.7920225993807364,582.9787234042553,15.77,0.7920225993807364,2
137.18,0.149051,42.3318,65.0173,-1.487022,640.0851063829787,16.44,0.8526966999802816,640.0851063829787,16.44,0.8526966999802816,2
137.19,0.25969,63.8519,108.321,-2.7819499999999997,831.7234042553192,17.35,0.9731199992303559,831.7234042553192,17.35,0.9731199992303559,2
137.2,0.318571,67.8755,113.638,-2.09951,1058.276595744681,17.91,1.0844540004300391,1058.276595744681,17.91,1.0844540004300391,2
137.21,0.3124,113.138,161.687,-2.49519,1422.3829787234042,18.84,1.184477998938874,1422.3829787234042,18.84,1.184477998938874,2
137.22,0.325839,128.552,191.633,-2.08042,1596.5106382978724,19.72,1.28150700041002,1596.5106382978724,19.72,1.28150700041002,2
137.23,0.350158,133.871,208.273,-2.4065000000000003,1705.0638297872342,20.01,1.360501999962299,1705.0638297872342,20.01,1.360501999962299,2
137.24,0.243115,120.591,200.137,-2.456234,1605.127659574468,20.53,1.393082999882008,1605.127659574468,20.53,1.393082999882008,2
137.25,0.337955,136.278,214.967,-1.77189,1702.0425531914896,20.6,1.4017090005390038,1702.0425531914896,20.6,1.4017090005390038,2
137.26,0.335551,147.11,228.433,-2.24683,1913.8936170212767,21.58,1.5322740001622712,1913.8936170212767,21.58,1.5322740001622712,2
137.27,0.251861,54.6749,135.773,-1.509825,1066.531914893617,21.26,1.4868519992837825,1066.531914893617,21.26,1.4868519992837825,2
137.28,0.198709,44.6697,98.2873,-1.48326,777.7446808510639,21.11,1.4501410007681628,777.7446808510639,21.11,1.4501410007681628,2
137.29,0.211677,41.4934,119.962,-1.76203,739.7234042553192,21.18,1.4458420000962349,739.7234042553192,21.18,1.4458420000962349,2
137.3,0.296539,63.9023,137.44,-1.6623999999999999,923.8510638297872,21.4,1.4723599989716263,923.8510638297872,21.4,1.4723599989716263,2
137.31,0.301428,67.9576,148.498,-2.29533,1078.276595744681,21.83,1.5149640002824007,1078.276595744681,21.83,1.5149640002824007,2
137.32,0.237266,20.3116,85.9175,-1.1046070000000001,643.1702127659576,21.3,1.4374859992629005,643.1702127659576,21.3,1.4374859992629005,2
137.33,0.278186,20.6691,96.8978,-1.27413,624.7872340425532,21.31,1.4461429996378286,624.7872340425532,21.31,1.4461429996378286,2
137.34,0.282578,-0.490942,104.659,-1.08254,474.7021276595745,21.05,1.457096000403073,474.7021276595745,21.05,1.457096000403073,2
137.35,0.196142,-99999.0,65.3854,-0.425572,450.19148936170217,20.6,1.4275000005068463,450.19148936170217,20.6,1.4275000005068463,2
137.36,0.198237,-8.23062,66.9521,-0.6954819999999999,363.4468085106383,20.27,1.392960000250742,363.4468085106383,20.27,1.392960000250742,2
137.37,0.137383,-5.5466,28.9792,-0.352638,282.95744680851067,20.12,1.3558289995952002,282.95744680851067,20.12,1.3558289995952002,2
137.38,0.074,-7.48571,28.1713,-0.04041,212.17021276595744,19.9,1.3041430009045136,212.17021276595744,19.9,1.3041430009045136,2
137.39,0.0626,-1.80164,7.83017,-99999.0,183.53191489361706,19.49,1.2100010010788047,183.53191489361706,19.49,1.2100010010788047,2
137.4,0.0951,-2.02856,5.82007,0.1676,141.17021276595744,18.92,1.0863799997795809,141.17021276595744,18.92,1.0863799997795809,2
137.41,0.073,-1.14075,3.2266,-99999.0,94.95744680851065,18.4,1.0117689996788144,94.95744680851065,18.4,1.0117689996788144,2
137.42,0.0553,-99999.0,-99999.0,-99999.0,19.106382978723406,17.28,0.8460627001605516,19.106382978723406,17.28,0.8460627001605516,2
137.43,0.0802,-3.59349,4.53941,0.860355,0.0,15.61,0.6056817007203072,0.0,15.61,0.6056817007203072,2
137.44,0.0745,-5.45598,1.75048,2.0617419999999997,0.0,15.26,0.5843747004461761,0.0,15.26,0.5843747004461761,2
137.45,0.075,-8.65172,0.474246,1.40174,0.0,14.78,0.5424807003557675,0.0,14.78,0.5424807003557675,2
137.46,0.0835,-8.03088,0.95027,0.735781,0.0,14.5,0.533379000735362,0.0,14.5,0.533379000735362,2
137.47,0.0787,-11.1452,2.29733,0.81062,0.0,14.81,0.594535099366162,0.0,14.81,0.594535099366162,2
138.0,0.109541,-13.3609,3.58645,0.892938,0.0,14.7,0.6007261001810527,0.0,14.7,0.6007261001810527,2
138.01,0.0484,-10.4779,5.35785,1.9744769999999998,0.0,14.52,0.5829845995023746,0.0,14.52,0.5829845995023746,2
138.02,0.0678,-14.8333,8.88758,2.56701,0.0,14.56,0.5886410995621638,0.0,14.56,0.5886410995621638,2
138.03,0.0622,-7.45875,1.06785,0.548224,0.0,14.44,0.5756329998482883,0.0,14.44,0.5756329998482883,2
138.04,0.0944,-10.7349,5.87563,1.8886800000000001,0.0,14.16,0.5448009000673739,0.0,14.16,0.5448009000673739,2
138.05,0.0873,-14.5867,10.5432,-99999.0,0.0,14.62,0.5910710998301916,0.0,14.62,0.5910710998301916,2
138.06,0.102249,-15.6102,10.6791,1.8804100000000001,0.0,14.71,0.6019733008226638,0.0,14.71,0.6019733008226638,2
138.07,0.0831,-12.2504,8.76163,1.67066,0.0,14.74,0.5957139994438876,0.0,14.74,0.5957139994438876,2
138.08,0.114429,-17.1479,15.1282,1.940655,0.0,15.2,0.630121300708101,0.0,15.2,0.630121300708101,2
138.09,0.160333,-18.6875,16.6501,2.611667,0.0,15.33,0.6365030003052503,0.0,15.33,0.6365030003052503,2
138.1,0.124058,-16.2026,21.9139,1.89851,0.0,15.02,0.566592300837776,0.0,15.02,0.566592300837776,2
138.11,0.116652,-15.251,40.9517,-99999.0,7.957446808510639,14.51,0.4672148999192878,7.957446808510639,14.51,0.4672148999192878,2
138.12,0.177594,-16.2474,90.9516,-99999.0,34.97872340425533,14.6,0.46409720050565184,34.97872340425533,14.6,0.46409720050565184,2
138.13,0.195612,-15.1472,24.8086,-99999.0,55.5531914893617,15.15,0.5385419008401797,55.5531914893617,15.15,0.5385419008401797,2
138.14,0.19924,-10.0895,17.7361,-99999.0,61.23404255319149,15.06,0.5151343998264721,61.23404255319149,15.06,0.5151343998264721,2
138.15,0.202636,-19.2562,46.4113,-2.939397,104.95744680851064,14.58,0.4045963998451576,104.95744680851064,14.58,0.4045963998451576,2
138.16,0.19336,-99999.0,-99999.0,-99999.0,135.93617021276597,13.93,0.22718980027783608,135.93617021276597,13.93,0.22718980027783608,2
138.17,0.227413,-99999.0,-99999.0,-99999.0,278.74468085106383,14.39,0.23264950030679188,278.74468085106383,14.39,0.23264950030679188,2
138.18,0.196442,19.0224,40.3738,-1.404214,327.3617021276596,14.8,0.274334600287542,327.3617021276596,14.8,0.274334600287542,2
138.19,0.194878,47.2065,57.2802,-2.359269,630.1276595744682,15.48,0.34384350012724596,630.1276595744682,15.48,0.34384350012724596,2
138.2,0.19411,49.251,63.9432,-2.24168,667.3829787234043,16.27,0.43997939963443145,667.3829787234043,16.27,0.43997939963443145,2
138.21,0.202282,37.5084,83.277,-3.524912,561.0000000000001,16.58,0.45041930088505566,561.0000000000001,16.58,0.45041930088505566,2
138.22,0.197106,49.9123,88.3408,-3.8870299999999998,636.7872340425532,16.35,0.4018385994512279,636.7872340425532,16.35,0.4018385994512279,2
138.23,0.285524,72.7637,77.824,-99999.0,771.7446808510639,16.71,0.4905414005381843,771.7446808510639,16.71,0.4905414005381843,2
138.24,0.270227,61.5622,70.6149,-0.42212700000000003,-99999.0,17.15,0.5331299991243128,528.1702127659574,17.15,0.5331299991243128,2
138.25,0.300829,-99999.0,-99999.0,-99999.0,284.59574468085106,15.78,0.34798050012232196,284.59574468085106,15.78,0.34798050012232196,2
138.26,0.29639,51.617,59.0461,-2.65282,466.7446808510639,14.52,0.21028630020375516,466.7446808510639,14.52,0.21028630020375516,2
138.27,0.256552,31.3001,38.1077,-1.36716,290.6170212765958,13.78,0.17928460002911883,290.6170212765958,13.78,0.17928460002911883,2
138.28,0.271688,22.596,63.7356,-2.57355,172.36170212765958,13.2,0.16373820054710464,172.36170212765958,13.2,0.16373820054710464,2
138.29,0.242707,27.3519,36.5412,-1.065447,239.8936170212766,12.77,0.16941679978358692,239.8936170212766,12.77,0.16941679978358692,2
138.3,0.195964,39.7673,43.777,-1.5424600000000002,298.70212765957444,12.94,0.18242410050694602,298.70212765957444,12.94,0.18242410050694602,2
138.31,0.179455,22.8559,-99999.0,-99999.0,235.2340425531915,12.88,0.17578990053022459,235.2340425531915,12.88,0.17578990053022459,2
138.32,0.274078,17.0193,-99999.0,-99999.0,185.17021276595747,11.92,0.09861275957127091,185.17021276595747,11.92,0.09861275957127091,2
138.33,0.217496,19.5097,55.3705,-0.240853,231.7021276595745,11.45,0.110492400120906,231.7021276595745,11.45,0.110492400120906,2
138.34,0.251357,18.264,32.8357,-0.49899800000000005,160.95744680851067,11.47,0.14256650045658503,160.95744680851067,11.47,0.14256650045658503,2
138.35,0.17549,19.3632,30.2517,-0.715723,226.82978723404256,11.59,0.18261200024476842,226.82978723404256,11.59,0.18261200024476842,2
138.36,0.120662,18.1777,23.1132,-0.7242310000000001,191.17021276595744,11.79,0.19483420069816404,191.17021276595744,11.79,0.19483420069816404,2
138.37,0.166545,10.8252,20.4896,-0.296163,141.14893617021278,11.83,0.19841710057845674,141.14893617021278,11.83,0.19841710057845674,2
138.38,0.235509,8.58483,31.4146,-0.260988,147.5744680851064,11.67,0.2655492993367492,147.5744680851064,11.67,0.2655492993367492,2
138.39,0.216878,4.56472,28.0962,-0.466696,149.38297872340425,11.5,0.3238431004721747,149.38297872340425,11.5,0.3238431004721747,2
138.4,0.15267,-99999.0,22.9312,-99999.0,106.0,11.29,0.3472115993598077,106.0,11.29,0.3472115993598077,2
138.41,0.0926,-2.91915,8.14681,0.135087,73.04255319148936,11.06,0.3311618996383636,73.04255319148936,11.06,0.3311618996383636,2
138.42,0.0226,-0.92001,0.236481,0.193964,27.340425531914896,10.51,0.2804691995446209,27.340425531914896,10.51,0.2804691995446209,2
138.43,0.0422,1.96461,-99999.0,-99999.0,0.0,9.1,0.17051810008471513,0.0,9.1,0.17051810008471513,2
138.44,0.0432,-99999.0,-99999.0,2.287716,0.0,7.3,0.056001370306722364,0.0,7.3,0.056001370306722364,2
138.45,0.0805,-7.38875,-99999.0,-99999.0,0.0,7.47,0.07185703048618208,0.0,7.47,0.07185703048618208,2
138.46,0.0307,-99999.0,-99999.0,-99999.0,0.0,5.79,0.029152259624487087,0.0,5.79,0.029152259624487087,2
138.47,0.0476,3.51833,-99999.0,-99999.0,0.0,5.65,0.022668439985320532,0.0,5.65,0.022668439985320532,2
139.0,0.129332,16.4326,-99999.0,-99999.0,0.0,5.68,0.07262134961112388,0.0,5.68,0.07262134961112388,2
139.01,0.0762,-2.36805,-99999.0,-99999.0,0.0,4.81,0.015095760270982694,0.0,4.81,0.015095760270982694,2
139.02,0.0463,3.46026,-99999.0,-99999.0,0.0,3.59,0.015820610304045246,0.0,3.59,0.015820610304045246,2
139.03,0.163297,-11.9112,-99999.0,-99999.0,0.0,3.02,0.021217310176686155,0.0,3.02,0.021217310176686155,2
139.04,0.0757,-99999.0,-99999.0,-99999.0,0.0,2.16,0.01982416033541412,0.0,2.16,0.01982416033541412,2
139.05,0.064,-0.652379,-99999.0,-99999.0,0.0,2.41,0.05853122973008773,0.0,2.41,0.05853122973008773,2
139.06,0.0358,-1.71164,-99999.0,-99999.0,0.0,1.9,0.029727150280670855,0.0,1.9,0.029727150280670855,2
139.07,0.0409,-3.244,-99999.0,-99999.0,0.0,1.06,0.023675540171213427,0.0,1.06,0.023675540171213427,2
139.08,0.0348,-0.973007,-99999.0,-99999.0,0.0,0.65,0.008402573981775241,0.0,0.65,0.008402573981775241,2
139.09,0.0255,-99999.0,-99999.0,-99999.0,0.0,2.01,0.008445066783130173,0.0,2.01,0.008445066783130173,2
139.1,0.0138,-99999.0,-99999.0,-99999.0,21.27659574468085,0.77,0.009928382301000127,21.27659574468085,0.77,0.009928382301000127,2
139.11,0.0481,1.68503,-99999.0,-99999.0,97.53191489361703,0.56,0.04437576976034663,97.53191489361703,0.56,0.04437576976034663,2
139.12,0.0393,-99999.0,-99999.0,-99999.0,216.85106382978725,2.43,0.043089430242175375,216.85106382978725,2.43,0.043089430242175375,2
139.13,0.0564,22.9541,-99999.0,-99999.0,315.1063829787234,4.51,0.08679516014013977,315.1063829787234,4.51,0.08679516014013977,2
139.14,0.033,41.9591,61.2965,-99999.0,470.72340425531917,6.88,0.15844740035769433,470.72340425531917,6.88,0.15844740035769433,2
139.15,0.0566,30.3438,31.2397,-99999.0,715.9148936170213,9.24,0.254213000468523,715.9148936170213,9.24,0.254213000468523,2
139.16,0.0498,74.6962,65.8364,-99999.0,864.1276595744681,10.8,0.3606594995593575,864.1276595744681,10.8,0.3606594995593575,2
139.17,0.154903,42.3862,55.9679,-2.843972,690.2553191489362,11.67,0.46129719943124314,690.2553191489362,11.67,0.46129719943124314,2
139.18,0.152327,48.9014,66.6393,-2.5939349999999997,654.7446808510639,11.67,0.4754764005289456,654.7446808510639,11.67,0.4754764005289456,2
139.19,0.247794,85.3418,87.986,-3.08403,796.0425531914893,12.04,0.5449267003858402,796.0425531914893,12.04,0.5449267003858402,2
139.2,0.198293,40.302,88.8932,-3.4016599999999997,674.0212765957448,12.78,0.6282040000324702,674.0212765957448,12.78,0.6282040000324702,2
139.21,0.169539,107.198,128.123,-2.8565,1021.9574468085107,12.79,0.6689225993709282,1021.9574468085107,12.79,0.6689225993709282,2
139.22,0.237867,75.6637,122.989,-2.2823499999999997,923.0212765957447,13.4,0.7324323003962672,923.0212765957447,13.4,0.7324323003962672,2
139.23,0.228572,122.34,158.201,-2.780561,1031.9148936170213,13.58,0.8162560002670904,1031.9148936170213,13.58,0.8162560002670904,2
139.24,0.197092,118.581,187.123,-3.09245,1560.2978723404258,14.19,0.8932296999345493,1560.2978723404258,14.19,0.8932296999345493,2
139.25,0.230139,166.547,246.584,-3.37323,1638.1702127659576,14.57,0.9696511007785578,1638.1702127659576,14.57,0.9696511007785578,2
139.26,0.250256,156.676,246.571,-2.9024099999999997,1881.1276595744682,15.17,1.0585120008639564,1881.1276595744682,15.17,1.0585120008639564,2
139.27,0.138558,171.89,244.736,-3.04611,1746.2553191489362,15.52,1.0460959997605563,1746.2553191489362,15.52,1.0460959997605563,2
139.28,0.307801,149.652,256.522,-3.22146,1720.1063829787236,15.69,1.024415999903276,1720.1063829787236,15.69,1.024415999903276,2
139.29,0.244378,123.305,221.978,-2.47661,1465.5106382978724,15.58,1.0202310004767519,1465.5106382978724,15.58,1.0202310004767519,2
139.3,0.322607,93.8126,188.394,-2.24443,1443.6382978723404,15.86,1.0377219991384123,1443.6382978723404,15.86,1.0377219991384123,2
139.31,0.291802,84.551,190.979,-2.2949800000000002,1199.5531914893618,15.74,1.0110869993768752,1199.5531914893618,15.74,1.0110869993768752,2
139.32,0.364372,66.0544,171.993,-1.83893,978.6808510638299,15.39,0.9798056000901525,978.6808510638299,15.39,0.9798056000901525,2
139.33,0.298535,113.763,183.415,-2.81429,1261.9787234042553,15.67,1.0043720008311325,1261.9787234042553,15.67,1.0043720008311325,2
139.34,0.411881,120.227,185.214,-2.66417,1320.4468085106384,15.75,0.9894934992435083,1320.4468085106384,15.75,0.9894934992435083,2
139.35,0.398448,93.7994,164.201,-2.66019,1001.6808510638299,15.06,0.9137933994533753,1001.6808510638299,15.06,0.9137933994533753,2
139.36,0.373596,38.2695,111.449,-1.38315,814.2978723404257,14.63,0.8662699006771835,814.2978723404257,14.63,0.8662699006771835,2
139.37,0.353171,38.136,105.288,-1.67193,681.340425531915,14.12,0.8201532996050442,681.340425531915,14.12,0.8201532996050442,2
139.38,0.281944,3.61588,63.3438,-0.718692,482.468085106383,13.6,0.7908510997295917,482.468085106383,13.6,0.7908510997295917,2
139.39,0.286767,-4.41593,57.7242,-0.6280530000000001,382.44680851063833,13.31,0.7580709007612931,382.44680851063833,13.31,0.7580709007612931,2
139.4,0.214712,-18.4355,34.6561,-0.252776,242.6595744680851,12.76,0.7184778997443022,242.6595744680851,12.76,0.7184778997443022,2
139.41,0.147708,-15.7989,14.6462,0.02040000000000001,122.4468085106383,11.95,0.6488059003340485,122.4468085106383,11.95,0.6488059003340485,2
139.42,0.042,-3.05284,0.678221,-0.008419999999999997,35.723404255319146,10.68,0.5328249996861611,35.723404255319146,10.68,0.5328249996861611,2
139.43,0.0456,-99999.0,-0.286636,-99999.0,0.0,8.25,0.3126609995240788,0.0,8.25,0.3126609995240788,2
139.44,0.0632,8.48279,2.45431,-99999.0,0.0,6.01,0.17241619993188273,0.0,6.01,0.17241619993188273,2
139.45,0.147003,-99999.0,-99999.0,-99999.0,0.0,4.86,0.09702143975020583,0.0,4.86,0.09702143975020583,2
139.46,0.0508,-5.14866,-99999.0,-99999.0,0.0,5.55,0.12041610014874848,0.0,5.55,0.12041610014874848,2
139.47,0.0732,-99999.0,-5.65687,-99999.0,0.0,6.03,0.13190889956340257,0.0,6.03,0.13190889956340257,2
140.0,0.0866,-11.228,-0.918062,-99999.0,0.0,7.07,0.22680370019757667,0.0,7.07,0.22680370019757667,2
140.01,0.06,-99999.0,-99999.0,-99999.0,0.0,6.29,0.18264699964604247,0.0,6.29,0.18264699964604247,2
140.02,0.0557,-4.16309,-1.25434,2.102032,0.0,4.81,0.09565280035550039,0.0,4.81,0.09565280035550039,2
140.03,0.0411,10.5929,-99999.0,-99999.0,0.0,4.35,0.08286190036143815,0.0,4.35,0.08286190036143815,2
140.04,0.0373,-3.45866,-99999.0,-99999.0,0.0,2.69,0.033844400257541096,0.0,2.69,0.033844400257541096,2
140.05,0.0496,-2.85176,-99999.0,-99999.0,0.0,0.92,0.026343770303403957,0.0,0.92,0.026343770303403957,2
140.06,0.0309,-0.709849,-99999.0,-99999.0,0.0,1.7,0.016986719662637206,0.0,1.7,0.016986719662637206,2
140.07,0.0337,-99999.0,-99999.0,-99999.0,0.0,-0.13,0.02203575015276371,0.0,-0.13,0.02203575015276371,2
140.08,0.0547,-2.91953,-99999.0,-99999.0,0.0,-0.85,0.00625634101310002,0.0,-0.85,0.00625634101310002,2
140.09,0.0248,-1.24585,-99999.0,-99999.0,0.0,-0.69,0.021409319964190487,0.0,-0.69,0.021409319964190487,2
140.1,0.0232,-0.312984,-99999.0,-99999.0,40.744680851063826,-0.99,0.012494680160572535,40.744680851063826,-0.99,0.012494680160572535,2
140.11,0.0372,-99999.0,-99999.0,-99999.0,134.31914893617022,-0.28,0.02953606000222564,134.31914893617022,-0.28,0.02953606000222564,2
140.12,0.0632,19.8803,-99999.0,-99999.0,242.27659574468086,1.88,0.07022966019071752,242.27659574468086,1.88,0.07022966019071752,2
140.13,0.0357,25.7443,12.602,-99999.0,376.44680851063833,4.69,0.15995420033703134,376.44680851063833,4.69,0.15995420033703134,2
140.14,0.0714,26.402,20.8651,-3.1127700000000003,557.1489361702128,6.89,0.22548780044075656,557.1489361702128,6.89,0.22548780044075656,2
140.15,0.241795,44.1012,49.7746,-1.847404,675.063829787234,7.98,0.26828989977615514,675.063829787234,7.98,0.26828989977615514,2
140.16,0.280824,74.7835,68.1036,-2.399468,827.9148936170213,8.97,0.31917960012035174,827.9148936170213,8.97,0.31917960012035174,2
140.17,0.296951,81.1494,81.123,-2.27674,739.9148936170213,9.29,0.3219159999433554,739.9148936170213,9.29,0.3219159999433554,2
140.18,0.349058,136.698,144.393,-2.71946,1430.531914893617,10.36,0.3924229004477837,1430.531914893617,10.36,0.3924229004477837,2
140.19,0.353077,124.183,145.871,-2.74098,1031.5744680851064,10.44,0.4479676997523594,1031.5744680851064,10.44,0.4479676997523594,2
140.2,0.342134,120.18,141.099,-2.85785,1346.8510638297873,10.94,0.5220854999936879,1346.8510638297873,10.94,0.5220854999936879,2
140.21,0.368192,139.407,185.683,-3.1340999999999997,1482.9574468085107,11.67,0.6135986001476823,1482.9574468085107,11.67,0.6135986001476823,2
140.22,0.326192,170.688,222.467,-3.16499,1670.2553191489362,12.42,0.6828575993006893,1670.2553191489362,12.42,0.6828575993006893,2
140.23,0.321907,200.239,269.604,-99999.0,1900.0212765957447,13.29,0.7614213992591115,1900.0212765957447,13.29,0.7614213992591115,2
140.24,0.226918,110.715,181.26,-2.414095,1685.212765957447,13.21,0.7748834003026328,1685.212765957447,13.21,0.7748834003026328,2
140.25,0.350933,171.103,255.64,-3.5255,1592.6170212765958,13.73,0.8316246993925489,1592.6170212765958,13.73,0.8316246993925489,2
140.26,0.339514,156.964,249.73,-3.44611,1714.3829787234042,14.46,0.9054368006709126,1714.3829787234042,14.46,0.9054368006709126,2
140.27,0.397514,163.02,286.457,-3.3645799999999997,1822.872340425532,14.9,0.9506841998044777,1822.872340425532,14.9,0.9506841998044777,2
140.28,0.318891,157.115,269.399,-3.14259,1834.6170212765958,15.49,1.0058100008400537,1834.6170212765958,15.49,1.0058100008400537,2
140.29,0.394713,150.309,272.293,-3.74277,1680.3617021276596,15.83,1.0453109994881444,1680.3617021276596,15.83,1.0453109994881444,2
140.3,0.312546,130.224,256.245,-3.05747,1749.4042553191491,16.15,1.090363999879635,1749.4042553191491,16.15,1.090363999879635,2
140.31,0.348434,120.135,219.927,-2.41261,1432.787234042553,16.36,1.1199109995121965,1432.787234042553,16.36,1.1199109995121965,2
140.32,0.322599,122.228,232.414,-2.8076800000000004,1565.9574468085107,16.84,1.1445119992132753,1565.9574468085107,16.84,1.1445119992132753,2
140.33,0.337808,103.053,215.584,-2.4496499999999997,1365.659574468085,16.88,1.169079000329976,1365.659574468085,16.88,1.169079000329976,2
140.34,0.32345,81.6367,154.808,-1.9669400000000001,1281.659574468085,17.19,1.1989330005680543,1281.659574468085,17.19,1.1989330005680543,2
140.35,0.32769,49.1265,139.706,-1.4849999999999999,941.531914893617,16.99,1.1785550007547307,941.531914893617,16.99,1.1785550007547307,2
140.36,0.334135,25.6428,147.125,-1.31938,813.3191489361702,16.84,1.1580979995357872,813.3191489361702,16.84,1.1580979995357872,2
140.37,0.284725,1.39474,89.9668,-1.1492399999999998,526.4468085106383,16.66,1.151149999280321,526.4468085106383,16.66,1.151149999280321,2
140.38,0.242352,-11.8264,64.1584,-0.745954,354.7021276595745,16.16,1.0756420007361385,354.7021276595745,16.16,1.0756420007361385,2
140.39,0.227083,-15.0553,61.7629,-0.466035,270.87234042553195,16.18,1.0800459993495863,270.87234042553195,16.18,1.0800459993495863,2
140.4,0.117642,-12.8289,27.9152,-0.0875,151.40425531914894,15.42,0.9683259008397442,151.40425531914894,15.42,0.9683259008397442,2
140.41,0.0492,-99999.0,6.61222,-99999.0,102.55319148936171,14.59,0.8509914001495673,102.55319148936171,14.59,0.8509914001495673,2
140.42,0.0369,-99999.0,0.570121,-99999.0,15.872340425531915,13.65,0.7608785998206962,15.872340425531915,13.65,0.7608785998206962,2
140.43,0.0527,8.91211,-1.72516,-99999.0,0.0,12.74,0.6792578999159389,0.0,12.74,0.6792578999159389,2
140.44,0.0455,8.22789,-99999.0,-99999.0,0.0,10.57,0.45746770026931927,0.0,10.57,0.45746770026931927,2
140.45,0.0761,-99999.0,-2.09177,-99999.0,0.0,9.07,0.32298280057740136,0.0,9.07,0.32298280057740136,2
140.46,0.0538,-17.9758,-99999.0,-99999.0,0.0,8.93,0.33070730043526275,0.0,8.93,0.33070730043526275,2
140.47,0.136497,-99999.0,-0.905214,-99999.0,0.0,8.56,0.33486989944841916,0.0,8.56,0.33486989944841916,2
141.0,0.072,18.7569,-99999.0,-99999.0,0.0,7.87,0.2773575002301012,0.0,7.87,0.2773575002301012,2
141.01,0.0592,-99999.0,-99999.0,-99999.0,0.0,4.98,0.110944500174595,0.0,4.98,0.110944500174595,2
141.02,0.0542,-5.91379,-8.52235,-99999.0,0.0,3.69,0.07575586961969272,0.0,3.69,0.07575586961969272,2
